FUND_ID,FUND_NAME,FUND_CLASSIFICATION,CONTROLLING_CORPORATION,MANAGING_CORPORATION,REPORT_PERIOD,INCEPTION_DATE,TARGET_POPULATION,SPECIALIZATION,SUB_SPECIALIZATION,DEPOSITS,WITHDRAWLS,INTERNAL_TRANSFERS,NET_MONTHLY_DEPOSITS,TOTAL_ASSETS,AVG_ANNUAL_MANAGEMENT_FEE,AVG_DEPOSIT_FEE,MONTHLY_YIELD,YEAR_TO_DATE_YIELD,YIELD_TRAILING_3_YRS,YIELD_TRAILING_5_YRS,AVG_ANNUAL_YIELD_TRAILING_3YRS,AVG_ANNUAL_YIELD_TRAILING_5YRS,STANDARD_DEVIATION,ALPHA,SHARPE_RATIO,LIQUID_ASSETS_PERCENT,STOCK_MARKET_EXPOSURE,FOREIGN_EXPOSURE,FOREIGN_CURRENCY_EXPOSURE,MANAGING_CORPORATION_LEGAL_ID,CURRENT_DATE
545,חיננית - מסלול שקלי,תגמולים ואישית לפיצויים,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201104,01/01/1993,כלל האוכלוסיה,שיקלי,שקלי,0.01,0.07,-0.62,-0.68,37.39,1.02,,0.2,-0.06,17.73,27.6,5.59,5,2.84,-0.36,0.77,97.9,0,0.05,0.09,513026484,10/07/2018 08:23
545,חיננית - מסלול שקלי,תגמולים ואישית לפיצויים,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201105,01/01/1993,כלל האוכלוסיה,שיקלי,שקלי,0.01,0.07,-0.09,-0.15,37.48,1.02,,0.71,0.65,17.89,28.22,5.64,5.1,2.85,-0.36,0.82,96.9,0,0.05,0.09,513026484,10/07/2018 08:23
545,חיננית - מסלול שקלי,תגמולים ואישית לפיצויים,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201106,01/01/1993,כלל האוכלוסיה,שיקלי,שקלי,0.01,0.41,-1.06,-1.46,36.04,1.02,,0.14,0.79,18.28,28.44,5.76,5.13,2.84,-0.36,0.82,96.9,0,0.05,0.09,513026484,10/07/2018 08:23
545,חיננית - מסלול שקלי,תגמולים ואישית לפיצויים,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201107,01/01/1993,כלל האוכלוסיה,שיקלי,שקלי,0.02,0.13,-0.29,-0.4,35.82,1.02,,0.56,1.35,18.15,28.48,5.72,5.14,2.84,-0.36,0.84,96.8,0,0,0.09,513026484,10/07/2018 08:23
545,חיננית - מסלול שקלי,תגמולים ואישית לפיצויים,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201108,01/01/1993,כלל האוכלוסיה,שיקלי,שקלי,0.05,0.19,0.08,-0.06,36.33,1.02,,1.7,3.08,19.83,29.91,6.22,5.37,2.9,-0.36,0.97,96.9,0,0,0.09,513026484,10/07/2018 08:23
545,חיננית - מסלול שקלי,תגמולים ואישית לפיצויים,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201109,01/01/1993,כלל האוכלוסיה,שיקלי,שקלי,-0.03,0.09,0.42,0.3,36.62,1.02,,0.05,3.13,20.54,29.5,6.43,5.31,2.9,-0.36,0.94,97,0,0,0.1,513026484,10/07/2018 08:23
545,חיננית - מסלול שקלי,תגמולים ואישית לפיצויים,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201110,01/01/1993,כלל האוכלוסיה,שיקלי,שקלי,0.09,0.26,0.1,-0.07,36.83,1.02,,0.84,3.99,22.64,29.78,7.04,5.35,2.91,-0.24,0.99,97.3,0,0,0.1,513026484,10/07/2018 08:23
545,חיננית - מסלול שקלי,תגמולים ואישית לפיצויים,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201111,01/01/1993,כלל האוכלוסיה,שיקלי,שקלי,0.02,0.42,0.02,-0.38,36.31,1.02,,-0.28,3.7,20.56,29,6.43,5.22,2.92,-0.24,0.92,98.7,0,0,0.09,513026484,10/07/2018 08:23
545,חיננית - מסלול שקלי,תגמולים ואישית לפיצויים,"קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ",201112,01/01/1993,כלל האוכלוסיה,שיקלי,שקלי,0.08,0.33,0.32,0.07,36.66,1.02,,0.86,4.6,18.1,29.74,5.7,5.35,2.93,-0.24,0.99,99.3,0,0,0.05,513026484,10/07/2018 08:23
547,פסגות סגנון גמל מניות,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201101,03/03/1993,כלל האוכלוסיה,מניות,מניות ,0.07,0.86,-1.88,-2.67,115.32,1.41,,-0.99,-0.99,-0.4,6.67,-0.13,1.3,17.51,-4.68,0.06,84.1,116.37,38.25,32.11,513765347,10/07/2018 08:23
547,פסגות סגנון גמל מניות,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201102,03/03/1993,כלל האוכלוסיה,מניות,מניות ,0.09,0.41,-1.33,-1.65,112.79,1.41,,-0.67,-1.65,-2.71,8.11,-0.91,1.57,17.48,-4.56,0.05,84.2,111.72,38.55,30.69,513765347,10/07/2018 08:23
547,פסגות סגנון גמל מניות,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201103,03/03/1993,כלל האוכלוסיה,מניות,מניות ,0.1,0.28,0.86,0.68,113.54,1.41,,0.18,-1.48,6.31,6.99,2.06,1.36,17.48,-4.92,0.05,84.9,111.63,38.31,27.87,513765347,10/07/2018 08:23
547,פסגות סגנון גמל מניות,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201104,03/03/1993,כלל האוכלוסיה,מניות,מניות ,0.11,0.14,-0.63,-0.66,112.61,1.41,,-0.12,-1.59,2.06,1.55,0.68,0.31,17.33,-4.92,0.01,84.9,108.63,38.64,28.31,513765347,10/07/2018 08:23
547,פסגות סגנון גמל מניות,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201105,03/03/1993,כלל האוכלוסיה,מניות,מניות ,0.09,0.47,-0.69,-1.07,107.95,1.41,,-3.09,-4.64,-0.87,0.05,-0.29,0.01,17.37,-4.8,-0.04,85,104,37.46,27.79,513765347,10/07/2018 08:23
547,פסגות סגנון גמל מניות,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201106,03/03/1993,כלל האוכלוסיה,מניות,מניות ,0.08,0.27,-2.3,-2.49,102.19,1.41,,-2.89,-7.39,3.27,2.68,1.08,0.53,17.25,-5.16,-0.07,83.9,98.89,36,26.71,513765347,10/07/2018 08:23
547,פסגות סגנון גמל מניות,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201107,03/03/1993,כלל האוכלוסיה,מניות,מניות ,0.08,0.6,-0.63,-1.15,99.98,1.41,,-0.94,-8.26,3.95,0.25,1.3,0.05,17.25,-5.16,-0.1,84.5,94.19,31.49,27.12,513765347,10/07/2018 08:23
547,פסגות סגנון גמל מניות,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201108,03/03/1993,כלל האוכלוסיה,מניות,מניות ,0.08,0.53,-0.29,-0.74,90.95,1.41,,-8.16,-15.75,-2.7,-8.31,-0.91,-1.72,17.64,-5.4,-0.26,84.8,86.84,30.82,26.05,513765347,10/07/2018 08:23
547,פסגות סגנון גמל מניות,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201109,03/03/1993,כלל האוכלוסיה,מניות,מניות ,0.08,0.26,0.31,0.13,87.5,1.41,,-3.83,-18.97,4.68,-13.85,1.54,-2.94,17.69,-5.28,-0.35,85.5,81.47,29.84,24.77,513765347,10/07/2018 08:23
547,פסגות סגנון גמל מניות,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201110,03/03/1993,כלל האוכלוסיה,מניות,מניות ,0.07,0.12,0.01,-0.04,92.7,1.41,,6.13,-14.01,36.04,-13.13,10.8,-2.78,17.75,-4.68,-0.26,85.5,88.89,32.83,28.58,513765347,10/07/2018 08:23
547,פסגות סגנון גמל מניות,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201111,03/03/1993,כלל האוכלוסיה,מניות,מניות ,0.07,0.48,-0.4,-0.81,88.66,1.41,,-3.36,-16.9,39.1,-18.22,11.63,-3.94,17.76,-4.92,-0.34,85,85.01,31.17,29.32,513765347,10/07/2018 08:23
547,פסגות סגנון גמל מניות,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201112,03/03/1993,כלל האוכלוסיה,מניות,מניות ,0.21,1.46,-0.91,-2.16,87.42,1.41,,1.15,-15.94,48.58,-16.65,14.11,-3.58,17.77,-4.8,-0.31,84.9,85.81,32.47,29.84,513765347,10/07/2018 08:23
548,"פסגות גדיש אג""ח חו""ל",תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201101,01/01/1993,כלל האוכלוסיה,ללא סיווג,"חו""ל",0.01,0.05,-0.67,-0.71,22.11,1.08,,4.81,4.81,4.29,-3.78,1.41,-0.77,8.83,-1.68,-0.23,91.4,0.29,11.35,20.65,513765347,10/07/2018 08:23
548,"פסגות גדיש אג""ח חו""ל",תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201102,01/01/1993,כלל האוכלוסיה,ללא סיווג,"חו""ל",0.01,0.14,-0.51,-0.64,21.03,1.08,,-1.89,2.83,2.26,-7.24,0.75,-1.49,8.83,-2.28,-0.32,91.5,0.52,10.75,19.68,513765347,10/07/2018 08:23
548,"פסגות גדיש אג""ח חו""ל",תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201103,01/01/1993,כלל האוכלוסיה,ללא סיווג,"חו""ל",0.01,0.09,-0.69,-0.77,19.56,1.08,,-3.33,-0.6,0.7,-9.66,0.23,-2.01,8.95,-2.28,-0.43,91.7,0.5,9.65,18.04,513765347,10/07/2018 08:23
548,"פסגות גדיש אג""ח חו""ל",תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201104,01/01/1993,כלל האוכלוסיה,ללא סיווג,"חו""ל",0.01,0.04,-0.27,-0.3,19.11,1.08,,-0.67,-1.26,3.13,-7.94,1.03,-1.64,8.88,-2.52,-0.43,92.1,0.5,9.1,17.91,513765347,10/07/2018 08:23
548,"פסגות גדיש אג""ח חו""ל",תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201105,01/01/1993,כלל האוכלוסיה,ללא סיווג,"חו""ל",0.01,0.05,-0.01,-0.05,19.31,1.08,,1.41,0.13,10.25,-7.93,3.31,-1.64,8.89,-2.76,-0.39,92.1,0.69,9.33,17.84,513765347,10/07/2018 08:23
548,"פסגות גדיש אג""ח חו""ל",תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201106,01/01/1993,כלל האוכלוסיה,ללא סיווג,"חו""ל",0.01,0.07,0,-0.06,19.16,1.08,,-0.35,-0.22,8.5,-6.36,2.76,-1.31,8.84,-2.04,-0.38,92.1,0.67,9.35,17.86,513765347,10/07/2018 08:23
548,"פסגות גדיש אג""ח חו""ל",תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201107,01/01/1993,כלל האוכלוסיה,ללא סיווג,"חו""ל",0.01,0.01,-0.23,-0.23,19.2,1.08,,1.47,1.25,6.55,-4.28,2.14,-0.87,8.86,-1.8,-0.31,91.7,0.46,9.41,18.13,513765347,10/07/2018 08:23
548,"פסגות גדיש אג""ח חו""ל",תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201108,01/01/1993,כלל האוכלוסיה,ללא סיווג,"חו""ל",0.01,0.08,-0.34,-0.41,19.42,1.08,,3.45,4.74,8.06,-1.56,2.62,-0.31,9,-1.56,-0.18,91.5,0.44,9.43,18.4,513765347,10/07/2018 08:23
548,"פסגות גדיש אג""ח חו""ל",תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201109,01/01/1993,כלל האוכלוסיה,ללא סיווג,"חו""ל",0.01,0.1,-1.11,-1.2,18.53,1.08,,1.57,6.38,21.47,1.2,6.7,0.24,9.01,-1.08,-0.11,91.2,0.12,8.47,18.03,513765347,10/07/2018 08:23
548,"פסגות גדיש אג""ח חו""ל",תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201110,01/01/1993,כלל האוכלוסיה,ללא סיווג,"חו""ל",0.01,0.11,1.06,0.96,19.35,1.08,,-0.7,5.64,18.25,0.23,5.75,0.05,9.01,-1.56,-0.14,91.2,0,8.72,17.74,513765347,10/07/2018 08:23
548,"פסגות גדיש אג""ח חו""ל",תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201111,01/01/1993,כלל האוכלוסיה,ללא סיווג,"חו""ל",0.01,0.14,-0.23,-0.36,19.53,1.08,,2.93,8.74,15.33,3.09,4.87,0.61,9.11,-0.96,-0.03,91.2,0,9.45,17.9,513765347,10/07/2018 08:23
548,"פסגות גדיש אג""ח חו""ל",תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201112,01/01/1993,כלל האוכלוסיה,ללא סיווג,"חו""ל",0.01,0.04,-0.02,-0.05,19.75,1.08,,1.45,10.31,18.1,4.59,5.7,0.9,9.13,-1.2,0.02,91.1,0,9.58,18.16,513765347,10/07/2018 08:23
549,פסגות גמל מדדית,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201101,01/01/1993,כלל האוכלוסיה,מדד,מדד,0.1,0.53,-0.69,-1.12,172.98,1.02,,0.63,0.63,19.73,32.65,6.19,5.81,6.27,-1.56,0.58,89.8,0.04,0,0.01,513765347,10/07/2018 08:23
549,פסגות גמל מדדית,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201102,01/01/1993,כלל האוכלוסיה,מדד,מדד,0.12,0.78,-0.7,-1.36,172.45,1.02,,0.57,1.2,18.33,33.92,5.77,6.02,6.26,-1.56,0.61,89.9,0.03,0,0.01,513765347,10/07/2018 08:23
549,פסגות גמל מדדית,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201103,01/01/1993,כלל האוכלוסיה,מדד,מדד,0.09,0.86,-0.02,-0.79,169.49,1.02,,-1.19,0,18.07,31.33,5.69,5.6,6.3,-1.56,0.52,90,0.02,0,0.01,513765347,10/07/2018 08:23
549,פסגות גמל מדדית,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201104,01/01/1993,כלל האוכלוסיה,מדד,מדד,0.13,0.89,0.96,0.2,170.3,1.02,,0.45,0.45,17.02,30.35,5.38,5.44,6.3,-1.44,0.51,90.2,0.01,0,0.01,513765347,10/07/2018 08:23
549,פסגות גמל מדדית,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201105,01/01/1993,כלל האוכלוסיה,מדד,מדד,0.11,0.42,-0.56,-0.87,169.74,1.02,,0.26,0.71,15.44,30.7,4.9,5.5,6.29,-1.56,0.51,90.5,0,0,0.01,513765347,10/07/2018 08:23
549,פסגות גמל מדדית,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201106,01/01/1993,כלל האוכלוסיה,מדד,מדד,0.1,0.54,-0.6,-1.04,168.41,1.02,,-0.09,0.62,14.79,30.63,4.71,5.49,6.29,-1.56,0.5,90.4,0,0,0.01,513765347,10/07/2018 08:23
549,פסגות גמל מדדית,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201107,01/01/1993,כלל האוכלוסיה,מדד,מדד,0.11,0.28,1.66,1.49,170.97,1.02,,0.72,1.34,17.43,30.74,5.5,5.51,6.29,-1.56,0.52,90.7,0,0,0.01,513765347,10/07/2018 08:23
549,פסגות גמל מדדית,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201108,01/01/1993,כלל האוכלוסיה,מדד,מדד,0.12,0.97,-0.23,-1.08,170.03,1.02,,0.17,1.52,16.86,30.22,5.33,5.42,6.3,-1.44,0.5,91,0,0,0.01,513765347,10/07/2018 08:23
549,פסגות גמל מדדית,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201109,01/01/1993,כלל האוכלוסיה,מדד,מדד,0.11,1.45,-0.6,-1.94,167.74,1.02,,-0.11,1.4,22.37,30.2,6.96,5.42,6.3,-1.2,0.49,90.9,0,0,0.01,513765347,10/07/2018 08:23
549,פסגות גמל מדדית,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201110,01/01/1993,כלל האוכלוסיה,מדד,מדד,0.12,0.69,-0.33,-0.9,168.64,1.02,,1.16,2.58,33.2,30.71,10.03,5.5,6.3,-1.2,0.53,90.9,0,0,0.01,513765347,10/07/2018 08:23
549,פסגות גמל מדדית,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201111,01/01/1993,כלל האוכלוסיה,מדד,מדד,0.17,0.78,-1,-1.61,164.99,1.02,,-1.13,1.42,35.53,28.7,10.67,5.18,6.34,-1.08,0.44,91.2,0,0,0.01,513765347,10/07/2018 08:23
549,פסגות גמל מדדית,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201112,01/01/1993,כלל האוכלוסיה,מדד,מדד,0.78,1.64,-1.29,-2.15,164.2,1.02,,0.91,2.34,37.61,29.74,11.23,5.35,6.34,-1.08,0.48,91.3,0,0,0.01,513765347,10/07/2018 08:23
550,פסגות גדיש שקלית,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201101,01/01/1993,כלל האוכלוסיה,שיקלי,שקלי,0.17,1.4,-3.86,-5.09,282.25,0.92,,-0.36,-0.36,12.53,25.59,4.01,4.66,3.4,-1.32,0.55,94.8,0,0,0,513765347,10/07/2018 08:23
550,פסגות גדיש שקלית,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201102,01/01/1993,כלל האוכלוסיה,שיקלי,שקלי,0.24,1.33,-1.79,-2.88,278.97,0.92,,-0.07,-0.43,11.24,25.66,3.61,4.67,3.4,-1.44,0.54,94.8,0,0,0,513765347,10/07/2018 08:23
550,פסגות גדיש שקלית,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201103,01/01/1993,כלל האוכלוסיה,שיקלי,שקלי,0.21,0.91,-1.97,-2.67,274.43,0.92,,-0.6,-1.03,10.3,25.1,3.32,4.58,3.42,-1.44,0.46,94.8,0,0,0,513765347,10/07/2018 08:23
550,פסגות גדיש שקלית,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201104,01/01/1993,כלל האוכלוסיה,שיקלי,שקלי,0.23,0.48,-1.42,-1.67,272.43,0.92,,-0.05,-1.08,10.63,24.1,3.42,4.41,3.42,-1.44,0.42,94.8,0,0,0,513765347,10/07/2018 08:23
550,פסגות גדיש שקלית,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201105,01/01/1993,כלל האוכלוסיה,שיקלי,שקלי,0.21,0.73,-2.52,-3.04,271.59,0.92,,0.88,-0.21,10.9,24.27,3.51,4.44,3.42,-1.44,0.46,94.8,0,0,0,513765347,10/07/2018 08:23
550,פסגות גדיש שקלית,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201106,01/01/1993,כלל האוכלוסיה,שיקלי,שקלי,0.2,1.4,-2.17,-3.37,268.68,0.92,,0.25,0.04,11.31,24.76,3.64,4.52,3.42,-1.44,0.48,94.5,0,0,0,513765347,10/07/2018 08:23
550,פסגות גדיש שקלית,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201107,01/01/1993,כלל האוכלוסיה,שיקלי,שקלי,0.2,1.05,-0.57,-1.42,269.1,0.92,,0.76,0.8,11.35,24.35,3.65,4.45,3.41,-1.44,0.51,94.1,0,0,0,513765347,10/07/2018 08:23
550,פסגות גדיש שקלית,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201108,01/01/1993,כלל האוכלוסיה,שיקלי,שקלי,0.21,1.96,0.93,-0.82,273.01,0.92,,1.84,2.66,12.98,26.25,4.15,4.77,3.47,-1.2,0.66,94.1,0,0,0,513765347,10/07/2018 08:23
550,פסגות גדיש שקלית,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201109,01/01/1993,כלל האוכלוסיה,שיקלי,שקלי,0.18,1.62,-0.67,-2.11,271.26,0.92,,0.21,2.87,15.36,25.26,4.88,4.61,3.46,-1.2,0.63,93.6,0,0,0,513765347,10/07/2018 08:23
550,פסגות גדיש שקלית,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201110,01/01/1993,כלל האוכלוסיה,שיקלי,שקלי,0.22,0.91,-0.57,-1.26,272.22,0.92,,0.9,3.8,18.22,24.13,5.74,4.42,3.4,-1.32,0.65,93.6,0.69,0.69,0.69,513765347,10/07/2018 08:23
550,פסגות גדיש שקלית,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201111,01/01/1993,כלל האוכלוסיה,שיקלי,שקלי,0.2,1.3,0.3,-0.8,270.88,0.92,,-0.12,3.68,18.85,23.09,5.93,4.24,3.41,-1.32,0.6,93.7,0,0.67,0.67,513765347,10/07/2018 08:23
550,פסגות גדיש שקלית,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201112,01/01/1993,כלל האוכלוסיה,שיקלי,שקלי,0.35,5.19,1.02,-3.82,269.28,0.92,,0.91,4.62,18.71,23.09,5.88,4.24,3.41,-1.32,0.64,94,0,0.69,0.69,513765347,10/07/2018 08:23
555,יניר קופת תגמולים ופיצויים לשכירים ועצמאים מסלול כללי,תגמולים ואישית לפיצויים,אחר,"שחר - חברה לניהול קופת גמל מפעלית למהנדסים בע""מ",201101,01/01/1996,עובדי סקטור מסויים,כללי,כללי,0.96,0.35,-0.53,0.08,340.76,,,0.25,0.25,22.83,35.2,7.09,6.22,6.92,0.24,0.63,86.8,101.17,26.29,27.74,520042839,10/07/2018 08:23
555,יניר קופת תגמולים ופיצויים לשכירים ועצמאים מסלול כללי,תגמולים ואישית לפיצויים,אחר,"שחר - חברה לניהול קופת גמל מפעלית למהנדסים בע""מ",201102,01/01/1996,עובדי סקטור מסויים,כללי,כללי,1.4,0.14,-1.32,-0.06,340.67,,,0.03,0.28,20.86,35.72,6.52,6.3,6.91,0.12,0.62,87.1,100.05,26.34,27.58,520042839,10/07/2018 08:23
555,יניר קופת תגמולים ופיצויים לשכירים ועצמאים מסלול כללי,תגמולים ואישית לפיצויים,אחר,"שחר - חברה לניהול קופת גמל מפעלית למהנדסים בע""מ",201103,01/01/1996,עובדי סקטור מסויים,כללי,כללי,1.26,0.75,-0.77,-0.26,339.3,,,-0.24,0.04,23.9,34.3,7.4,6.08,6.92,0.24,0.59,87.3,100.59,26.3,27.5,520042839,10/07/2018 08:23
555,יניר קופת תגמולים ופיצויים לשכירים ועצמאים מסלול כללי,תגמולים ואישית לפיצויים,אחר,"שחר - חברה לניהול קופת גמל מפעלית למהנדסים בע""מ",201104,01/01/1996,עובדי סקטור מסויים,כללי,כללי,1.17,0.71,-0.81,-0.35,339.06,,,0.08,0.12,21,32.24,6.56,5.75,6.9,0.36,0.55,87.5,99.51,26.33,27.54,520042839,10/07/2018 08:23
555,יניר קופת תגמולים ופיצויים לשכירים ועצמאים מסלול כללי,תגמולים ואישית לפיצויים,אחר,"שחר - חברה לניהול קופת גמל מפעלית למהנדסים בע""מ",201105,01/01/1996,עובדי סקטור מסויים,כללי,כללי,1.2,1.05,-1.04,-0.89,335.57,,,-0.72,-0.6,18.71,31.74,5.88,5.67,6.91,0.24,0.51,87.7,96.42,27.33,28.49,520042839,10/07/2018 08:23
555,יניר קופת תגמולים ופיצויים לשכירים ועצמאים מסלול כללי,תגמולים ואישית לפיצויים,אחר,"שחר - חברה לניהול קופת גמל מפעלית למהנדסים בע""מ",201106,01/01/1996,עובדי סקטור מסויים,כללי,כללי,1.04,1.03,-0.55,-0.54,330.26,,,-1.12,-1.71,18.31,32.26,5.76,5.75,6.89,0,0.46,88,91.62,26.19,27.16,520042839,10/07/2018 08:23
556,מחוג מסלול כללי,תגמולים ואישית לפיצויים,אחר,"מחוג - מינהל גמל לעובדי חברת חשמל לישראל בע""מ",201101,30/06/1996,עובדי מפעל/גוף מסויים,כללי,כללי,1.53,15.65,-0.07,-14.19,337.93,0.28,,1.05,1.05,27.55,41.8,8.45,7.23,6.72,1.32,0.8,80.4,78.7,33.47,48.53,512362914,10/07/2018 08:23
556,מחוג מסלול כללי,תגמולים ואישית לפיצויים,אחר,"מחוג - מינהל גמל לעובדי חברת חשמל לישראל בע""מ",201102,30/06/1996,עובדי מפעל/גוף מסויים,כללי,כללי,1.51,2.59,0.14,-0.94,337.6,0.28,,0.19,1.24,26.22,42.12,8.07,7.28,6.72,1.32,0.8,80.5,78.56,33.3,51.55,512362914,10/07/2018 08:23
556,מחוג מסלול כללי,תגמולים ואישית לפיצויים,אחר,"מחוג - מינהל גמל לעובדי חברת חשמל לישראל בע""מ",201103,30/06/1996,עובדי מפעל/גוף מסויים,כללי,כללי,1.52,4.98,-0.05,-3.51,331.23,0.28,,-0.81,0.42,27.96,39.74,8.57,6.92,6.75,1.32,0.73,80,112.13,32.02,49.73,512362914,10/07/2018 08:23
556,מחוג מסלול כללי,תגמולים ואישית לפיצויים,אחר,"מחוג - מינהל גמל לעובדי חברת חשמל לישראל בע""מ",201104,30/06/1996,עובדי מפעל/גוף מסויים,כללי,כללי,1.56,2.86,-0.14,-1.44,329.87,0.28,,0.05,0.47,25.24,37.85,7.79,6.63,6.74,1.32,0.7,80,112.1,32.46,49.94,512362914,10/07/2018 08:23
