FUND_ID,FUND_NAME,FUND_CLASSIFICATION,CONTROLLING_CORPORATION,MANAGING_CORPORATION,REPORT_PERIOD,INCEPTION_DATE,TARGET_POPULATION,SPECIALIZATION,SUB_SPECIALIZATION,DEPOSITS,WITHDRAWLS,INTERNAL_TRANSFERS,NET_MONTHLY_DEPOSITS,TOTAL_ASSETS,AVG_ANNUAL_MANAGEMENT_FEE,AVG_DEPOSIT_FEE,MONTHLY_YIELD,YEAR_TO_DATE_YIELD,YIELD_TRAILING_3_YRS,YIELD_TRAILING_5_YRS,AVG_ANNUAL_YIELD_TRAILING_3YRS,AVG_ANNUAL_YIELD_TRAILING_5YRS,STANDARD_DEVIATION,ALPHA,SHARPE_RATIO,LIQUID_ASSETS_PERCENT,STOCK_MARKET_EXPOSURE,FOREIGN_EXPOSURE,FOREIGN_CURRENCY_EXPOSURE,MANAGING_CORPORATION_LEGAL_ID,CURRENT_DATE
"859","מגדל לתגמולים ולפיצויים מסלול אג""ח ממשלתי ישראלי","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202207","9/16/2003 12:00:00 AM","כלל האוכלוסיה","אג""ח","אג""ח ממשלתי","0.13","0.24","-1.06","-1.17","85.54","0.59","0","1.02","-4.85","-0.13","6.66","-0.04","1.30","3.13","-0.96","0.14","100","0","-0.36","0","512237744","11/27/2022 12:00:00 AM"
"859","מגדל לתגמולים ולפיצויים מסלול אג""ח ממשלתי ישראלי","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202208","9/16/2003 12:00:00 AM","כלל האוכלוסיה","אג""ח","אג""ח ממשלתי","0.11","0.08","-0.5","-0.47","83.65","0.59","0","-1.63","-6.40","-2.82","4.33","-0.95","0.85","3.22","-0.84","-0.06","100","0","0","0","512237744","11/27/2022 12:00:00 AM"
"859","מגדל לתגמולים ולפיצויים מסלול אג""ח ממשלתי ישראלי","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202209","9/16/2003 12:00:00 AM","כלל האוכלוסיה","אג""ח","אג""ח ממשלתי","0.14","0.16","0.61","0.59","82.78","0.59","0","-1.69","-7.98","-4.83","2.73","-1.64","0.54","3.32","-0.96","-0.23","100","0","0","0","512237744","11/27/2022 12:00:00 AM"
"859","מגדל לתגמולים ולפיצויים מסלול אג""ח ממשלתי ישראלי","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202210","9/16/2003 12:00:00 AM","כלל האוכלוסיה","אג""ח","אג""ח ממשלתי","0.15","0.43","0.03","-0.25","82.83","0.59","0","0.41","-7.60","-4.80","2.76","-1.63","0.55","3.32","-0.96","-0.21","100","0","0","0","512237744","11/27/2022 12:00:00 AM"
"862","מגדל לתגמולים ולפיצויים מסלול חו""ל","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202201","9/16/2003 12:00:00 AM","כלל האוכלוסיה","ללא סיווג","חו""ל","0.02","0","-0.01","0.01","8.49","0.57","0","-0.66","-0.66","7.39","13.20","2.41","2.51","4.64","-0.12","0.49","97.10","3.37","8.15","8.19","512237744","11/27/2022 12:00:00 AM"
"862","מגדל לתגמולים ולפיצויים מסלול חו""ל","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202202","9/16/2003 12:00:00 AM","כלל האוכלוסיה","ללא סיווג","חו""ל","0.02","0.08","-0.05","-0.11","8.34","0.57","0","-0.48","-1.14","6.84","14.49","2.23","2.74","4.58","-0.12","0.48","97.30","3.37","8.22","8.19","512237744","11/27/2022 12:00:00 AM"
"862","מגדל לתגמולים ולפיצויים מסלול חו""ל","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202203","9/16/2003 12:00:00 AM","כלל האוכלוסיה","ללא סיווג","חו""ל","0.01","0.02","-0.1","-0.11","8.08","0.57","0","-1.74","-2.86","3.26","13.13","1.08","2.50","4.65","-0.12","0.35","97.40","3.18","7.79","7.80","512237744","11/27/2022 12:00:00 AM"
"862","מגדל לתגמולים ולפיצויים מסלול חו""ל","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202204","9/16/2003 12:00:00 AM","כלל האוכלוסיה","ללא סיווג","חו""ל","0.01","0","0.17","0.18","8.25","0.57","0","-0.07","-2.93","2.56","11.81","0.85","2.26","4.63","0.24","0.32","98.10","3.22","7.85","7.82","512237744","11/27/2022 12:00:00 AM"
"862","מגדל לתגמולים ולפיצויים מסלול חו""ל","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202205","9/16/2003 12:00:00 AM","כלל האוכלוסיה","ללא סיווג","חו""ל","0.01","0.07","0.14","0.08","8.33","0.57","0","0.03","-2.90","3.90","11.65","1.28","2.23","4.63","-0.12","0.31","98.10","3.49","8.26","7.97","512237744","11/27/2022 12:00:00 AM"
"862","מגדל לתגמולים ולפיצויים מסלול חו""ל","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202206","9/16/2003 12:00:00 AM","כלל האוכלוסיה","ללא סיווג","חו""ל","0","0","0.08","0.08","8.39","0.57","0","-0.34","-3.23","2.19","13.56","0.72","2.58","4.53","0.36","0.33","97.80","3.32","8.17","8.05","512237744","11/27/2022 12:00:00 AM"
"862","מגדל לתגמולים ולפיצויים מסלול חו""ל","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202207","9/16/2003 12:00:00 AM","כלל האוכלוסיה","ללא סיווג","חו""ל","0.02","0","-0.1","-0.08","8.38","0.57","0","0.95","-2.31","4.89","10.97","1.60","2.10","4.32","0.24","0.33","97.20","3.38","8.12","8.09","512237744","11/27/2022 12:00:00 AM"
"862","מגדל לתגמולים ולפיצויים מסלול חו""ל","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202208","9/16/2003 12:00:00 AM","כלל האוכלוסיה","ללא סיווג","חו""ל","0.01","0.02","0.01","0","8.01","0.57","0","-4.45","-6.65","0.56","4.64","0.19","0.91","4.76","-0.12","-0.07","97.70","3.16","7.79","7.82","512237744","11/27/2022 12:00:00 AM"
"862","מגדל לתגמולים ולפיצויים מסלול חו""ל","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202209","9/16/2003 12:00:00 AM","כלל האוכלוסיה","ללא סיווג","חו""ל","0.02","0","-0.31","-0.29","7.70","0.57","0","-0.29","-6.92","-0.11","5.78","-0.04","1.13","4.72","0.12","-0.07","96.50","3.03","7.57","7.56","512237744","11/27/2022 12:00:00 AM"
"862","מגדל לתגמולים ולפיצויים מסלול חו""ל","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202210","9/16/2003 12:00:00 AM","כלל האוכלוסיה","ללא סיווג","חו""ל","0","0","0.05","0.05","7.91","0.57","0","2.02","-5.04","0.37","7.13","0.12","1.39","4.79","0.12","0.05","97","3.20","7.66","7.63","512237744","11/27/2022 12:00:00 AM"
"863","מגדל לתגמולים ולפיצויים מסלול מניות","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202201","9/16/2003 12:00:00 AM","כלל האוכלוסיה","מניות","מניות ","0.44","0","8.94","9.38","181.25","0.49","0","-3.28","-3.28","47.63","68.06","13.87","10.94","12.47","0.96","0.96","92.80","176.38","109.81","49.88","512237744","11/27/2022 12:00:00 AM"
"863","מגדל לתגמולים ולפיצויים מסלול מניות","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202202","9/16/2003 12:00:00 AM","כלל האוכלוסיה","מניות","מניות ","0.4","0.12","4.97","5.25","185.27","0.49","0","-0.61","-3.87","43.92","64.02","12.90","10.40","12.48","0.24","0.92","93.40","182.88","112","50.91","512237744","11/27/2022 12:00:00 AM"
"863","מגדל לתגמולים ולפיצויים מסלול מניות","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202203","9/16/2003 12:00:00 AM","כלל האוכלוסיה","מניות","מניות ","0.62","0.17","13.93","14.38","202.37","0.49","0","1.33","-2.59","44.69","65.01","13.10","10.54","12.48","0.12","0.94","93.40","198.58","121.22","54.80","512237744","11/27/2022 12:00:00 AM"
"863","מגדל לתגמולים ולפיצויים מסלול מניות","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202204","9/16/2003 12:00:00 AM","כלל האוכלוסיה","מניות","מניות ","0.36","0.4","5.8","5.76","201.88","0.49","0","-2.99","-5.50","36.29","57.91","10.87","9.57","12.60","-0.12","0.83","93.90","200.50","123","52.39","512237744","11/27/2022 12:00:00 AM"
"863","מגדל לתגמולים ולפיצויים מסלול מניות","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202205","9/16/2003 12:00:00 AM","כלל האוכלוסיה","מניות","מניות ","0.4","0.19","4.19","4.4","197.97","0.49","0","-4.07","-9.35","35.43","48.44","10.64","8.22","12.78","-0.24","0.67","94.10","198.68","123.84","51.82","512237744","11/27/2022 12:00:00 AM"
"863","מגדל לתגמולים ולפיצויים מסלול מניות","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202206","9/16/2003 12:00:00 AM","כלל האוכלוסיה","מניות","מניות ","0.39","0.08","11.64","11.95","199.47","0.49","0","-5.19","-14.05","23.43","42.39","7.27","7.32","13.02","-0.84","0.52","93.50","195.14","120.59","51.48","512237744","11/27/2022 12:00:00 AM"
"863","מגדל לתגמולים ולפיצויים מסלול מניות","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202207","9/16/2003 12:00:00 AM","כלל האוכלוסיה","מניות","מניות ","0.43","0.16","6.25","6.52","217.61","0.49","0","5.74","-9.12","30.25","47.68","9.21","8.11","13.21","-0.60","0.63","93.50","213.25","130.99","61.47","512237744","11/27/2022 12:00:00 AM"
"863","מגדל לתגמולים ולפיצויים מסלול מניות","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202208","9/16/2003 12:00:00 AM","כלל האוכלוסיה","מניות","מניות ","0.61","0.02","10.28","10.87","225.10","0.49","0","-1.37","-10.37","31.11","46.55","9.45","7.94","13.23","-0.24","0.59","94","222.24","134.98","53.76","512237744","11/27/2022 12:00:00 AM"
"863","מגדל לתגמולים ולפיצויים מסלול מניות","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202209","9/16/2003 12:00:00 AM","כלל האוכלוסיה","מניות","מניות ","7.17","0.37","3.28","10.08","218.11","0.49","0","-7.26","-16.87","18.85","34.68","5.93","6.14","13.70","-0.60","0.36","92.50","214.90","130.39","52.53","512237744","11/27/2022 12:00:00 AM"
"863","מגדל לתגמולים ולפיצויים מסלול מניות","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202210","9/16/2003 12:00:00 AM","כלל האוכלוסיה","מניות","מניות ","0.42","0.71","3.22","2.93","231.07","0.49","0","4.62","-13.03","21.33","37.45","6.66","6.57","13.79","-0.72","0.45","93.50","228.21","141.90","59.44","512237744","11/27/2022 12:00:00 AM"
"864","מגדל השתלמות מסלול שקלי טווח קצר ","קרנות השתלמות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202201","9/16/2003 12:00:00 AM","כלל האוכלוסיה","שיקלי","שקלי טווח קצר","1.14","0.53","-2.19","-1.58","140.89","0.62","","-0.02","-0.02","0.48","0.90","0.16","0.18","0.08","0","-0.08","100","0","0","0","512237744","11/27/2022 12:00:00 AM"
"864","מגדל השתלמות מסלול שקלי טווח קצר ","קרנות השתלמות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202202","9/16/2003 12:00:00 AM","כלל האוכלוסיה","שיקלי","שקלי טווח קצר","0.86","1.79","6.43","5.5","146.02","0.62","","-0.20","-0.22","0.23","0.68","0.08","0.14","0.13","-0.12","-0.52","100","0","0","0","512237744","11/27/2022 12:00:00 AM"
"864","מגדל השתלמות מסלול שקלי טווח קצר ","קרנות השתלמות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202203","9/16/2003 12:00:00 AM","כלל האוכלוסיה","שיקלי","שקלי טווח קצר","0.85","1","-0.48","-0.63","145.15","0.62","","-0.11","-0.33","0.10","0.54","0.03","0.11","0.14","-0.12","-0.73","100","0","0","0","512237744","11/27/2022 12:00:00 AM"
"864","מגדל השתלמות מסלול שקלי טווח קצר ","קרנות השתלמות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202204","9/16/2003 12:00:00 AM","כלל האוכלוסיה","שיקלי","שקלי טווח קצר","0.98","1.06","-0.64","-0.72","144.29","0.62","","-0.05","-0.38","0.04","0.47","0.01","0.09","0.14","-0.12","-0.82","100","0","0","0","512237744","11/27/2022 12:00:00 AM"
"864","מגדל השתלמות מסלול שקלי טווח קצר ","קרנות השתלמות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202205","9/16/2003 12:00:00 AM","כלל האוכלוסיה","שיקלי","שקלי טווח קצר","0.87","1.05","2.3","2.12","146.30","0.62","","-0.03","-0.41","-0.02","0.42","-0.01","0.08","0.14","-0.12","-0.88","100","0","0","0","512237744","11/27/2022 12:00:00 AM"
"864","מגדל השתלמות מסלול שקלי טווח קצר ","קרנות השתלמות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202206","9/16/2003 12:00:00 AM","כלל האוכלוסיה","שיקלי","שקלי טווח קצר","0.88","1.7","2.87","2.05","148.09","0.62","","-0.12","-0.53","-0.19","0.29","-0.06","0.06","0.15","-0.12","-1.06","100","0","0","0","512237744","11/27/2022 12:00:00 AM"
"864","מגדל השתלמות מסלול שקלי טווח קצר ","קרנות השתלמות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202207","9/16/2003 12:00:00 AM","כלל האוכלוסיה","שיקלי","שקלי טווח קצר","1.01","3.67","2.78","0.12","148.05","0.62","","-0.06","-0.59","-0.28","0.18","-0.09","0.04","0.15","-0.24","-1.23","100","0","0","0","512237744","11/27/2022 12:00:00 AM"
"864","מגדל השתלמות מסלול שקלי טווח קצר ","קרנות השתלמות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202208","9/16/2003 12:00:00 AM","כלל האוכלוסיה","שיקלי","שקלי טווח קצר","0.96","0.79","1.38","1.55","149.35","0.62","","-0.12","-0.71","-0.46","0.05","-0.15","0.01","0.16","-0.24","-1.36","100","0","0","0","512237744","11/27/2022 12:00:00 AM"
"864","מגדל השתלמות מסלול שקלי טווח קצר ","קרנות השתלמות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202209","9/16/2003 12:00:00 AM","כלל האוכלוסיה","שיקלי","שקלי טווח קצר","0.93","2.36","2.41","0.98","150.33","0.62","","0.05","-0.66","-0.42","0.08","-0.14","0.02","0.16","-0.24","-1.45","100","0","0","0","512237744","11/27/2022 12:00:00 AM"
"864","מגדל השתלמות מסלול שקלי טווח קצר ","קרנות השתלמות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202210","9/16/2003 12:00:00 AM","כלל האוכלוסיה","שיקלי","שקלי טווח קצר","1.01","1.19","8.06","7.88","158.16","0.62","","0.02","-0.64","-0.42","0.09","-0.14","0.02","0.16","-0.24","-1.58","100","0","0","0","512237744","11/27/2022 12:00:00 AM"
"865","מגדל השתלמות מסלול אג""ח ממשלתי ישראלי","קרנות השתלמות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202201","9/16/2003 12:00:00 AM","כלל האוכלוסיה","אג""ח","אג""ח ממשלתי","1.64","1.4","-3.65","-3.41","214.16","0.67","","-1.66","-1.66","8.13","12.33","2.64","2.35","2.90","-0.96","0.61","100","0","-0.57","0","512237744","11/27/2022 12:00:00 AM"
"865","מגדל השתלמות מסלול אג""ח ממשלתי ישראלי","קרנות השתלמות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202202","9/16/2003 12:00:00 AM","כלל האוכלוסיה","אג""ח","אג""ח ממשלתי","1.33","1.68","-2.99","-3.34","207.52","0.67","","-1.50","-3.14","5.82","10.67","1.90","2.05","2.99","-0.84","0.41","100","0","-0.59","0","512237744","11/27/2022 12:00:00 AM"
"865","מגדל השתלמות מסלול אג""ח ממשלתי ישראלי","קרנות השתלמות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202203","9/16/2003 12:00:00 AM","כלל האוכלוסיה","אג""ח","אג""ח ממשלתי","1.33","1.27","0.02","0.08","206.26","0.67","","-0.58","-3.70","4.34","9.59","1.43","1.85","3.01","-0.96","0.33","100","0","-0.61","0.03","512237744","11/27/2022 12:00:00 AM"
"865","מגדל השתלמות מסלול אג""ח ממשלתי ישראלי","קרנות השתלמות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202204","9/16/2003 12:00:00 AM","כלל האוכלוסיה","אג""ח","אג""ח ממשלתי","1.22","1.42","-2.71","-2.91","202.13","0.67","","-0.54","-4.22","3.34","8.41","1.10","1.63","3.02","-0.96","0.25","100","0","-0.62","0.03","512237744","11/27/2022 12:00:00 AM"
"865","מגדל השתלמות מסלול אג""ח ממשלתי ישראלי","קרנות השתלמות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202205","9/16/2003 12:00:00 AM","כלל האוכלוסיה","אג""ח","אג""ח ממשלתי","1.3","0.74","-1.09","-0.53","198.27","0.67","","-1.59","-5.74","1.30","5.95","0.43","1.16","3.11","-0.84","0.05","100","0","-0.76","0","512237744","11/27/2022 12:00:00 AM"
"865","מגדל השתלמות מסלול אג""ח ממשלתי ישראלי","קרנות השתלמות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202206","9/16/2003 12:00:00 AM","כלל האוכלוסיה","אג""ח","אג""ח ממשלתי","1.21","2.39","-1.02","-2.2","195.79","0.67","","-0.08","-5.82","0.49","6.19","0.16","1.21","3.10","-0.96","0.05","100","0","-0.76","0","512237744","11/27/2022 12:00:00 AM"
"865","מגדל השתלמות מסלול אג""ח ממשלתי ישראלי","קרנות השתלמות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202207","9/16/2003 12:00:00 AM","כלל האוכלוסיה","אג""ח","אג""ח ממשלתי","1.4","0.6","-3.73","-2.93","194.73","0.67","","1.02","-4.85","-0.11","6.63","-0.04","1.29","3.12","-0.84","0.13","100","0","-0.81","0","512237744","11/27/2022 12:00:00 AM"
"865","מגדל השתלמות מסלול אג""ח ממשלתי ישראלי","קרנות השתלמות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202208","9/16/2003 12:00:00 AM","כלל האוכלוסיה","אג""ח","אג""ח ממשלתי","1.23","0.72","0.01","0.52","191.96","0.67","","-1.63","-6.41","-2.80","4.30","-0.94","0.85","3.21","-0.84","-0.07","100","0","0","0","512237744","11/27/2022 12:00:00 AM"
"865","מגדל השתלמות מסלול אג""ח ממשלתי ישראלי","קרנות השתלמות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202209","9/16/2003 12:00:00 AM","כלל האוכלוסיה","אג""ח","אג""ח ממשלתי","1.16","2.28","-1.15","-2.27","186.36","0.67","","-1.69","-7.99","-4.80","2.70","-1.63","0.53","3.31","-0.96","-0.23","100","0","0","0","512237744","11/27/2022 12:00:00 AM"
"865","מגדל השתלמות מסלול אג""ח ממשלתי ישראלי","קרנות השתלמות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202210","9/16/2003 12:00:00 AM","כלל האוכלוסיה","אג""ח","אג""ח ממשלתי","1.19","1.26","-1.52","-1.59","185.42","0.67","","0.41","-7.61","-4.77","2.74","-1.62","0.54","3.31","-0.96","-0.22","100","0","0","0","512237744","11/27/2022 12:00:00 AM"
"868","מגדל השתלמות מסלול חו""ל","קרנות השתלמות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202201","9/16/2003 12:00:00 AM","כלל האוכלוסיה","ללא סיווג","חו""ל","0.25","0.16","0.15","0.24","27.82","0.58","","-0.73","-0.73","8.18","13.81","2.66","2.62","4.63","-0.12","0.51","96.90","11.14","26.94","26.89","512237744","11/27/2022 12:00:00 AM"
"868","מגדל השתלמות מסלול חו""ל","קרנות השתלמות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202202","9/16/2003 12:00:00 AM","כלל האוכלוסיה","ללא סיווג","חו""ל","0.25","0.18","0.15","0.22","27.88","0.58","","-0.50","-1.23","7.62","15.17","2.48","2.87","4.57","0","0.51","97.30","11.29","27.14","27.09","512237744","11/27/2022 12:00:00 AM"
"868","מגדל השתלמות מסלול חו""ל","קרנות השתלמות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202203","9/16/2003 12:00:00 AM","כלל האוכלוסיה","ללא סיווג","חו""ל","0.23","0.12","-0.18","-0.07","27.31","0.58","","-1.74","-2.95","4.01","13.75","1.32","2.61","4.64","0","0.37","97.40","10.79","26.31","26.36","512237744","11/27/2022 12:00:00 AM"
"868","מגדל השתלמות מסלול חו""ל","קרנות השתלמות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202204","9/16/2003 12:00:00 AM","כלל האוכלוסיה","ללא סיווג","חו""ל","0.25","0.03","-0.04","0.18","27.47","0.58","","-0.07","-3.01","3.21","12.46","1.06","2.38","4.63","0.36","0.34","97.90","10.98","26.66","26.58","512237744","11/27/2022 12:00:00 AM"
"868","מגדל השתלמות מסלול חו""ל","קרנות השתלמות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202205","9/16/2003 12:00:00 AM","כלל האוכלוסיה","ללא סיווג","חו""ל","0.22","0.25","-0.45","-0.48","26.98","0.58","","0","-3.01","4.60","12.27","1.51","2.34","4.63","0","0.33","97.80","11.34","26.85","26.30","512237744","11/27/2022 12:00:00 AM"
"868","מגדל השתלמות מסלול חו""ל","קרנות השתלמות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202206","9/16/2003 12:00:00 AM","כלל האוכלוסיה","ללא סיווג","חו""ל","0.24","0.06","-0.34","-0.16","26.73","0.58","","-0.26","-3.27","2.80","14.29","0.92","2.71","4.52","0.48","0.36","97.50","10.60","26.03","26.09","512237744","11/27/2022 12:00:00 AM"
"868","מגדל השתלמות מסלול חו""ל","קרנות השתלמות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202207","9/16/2003 12:00:00 AM","כלל האוכלוסיה","ללא סיווג","חו""ל","0.24","0.02","0.17","0.39","27.35","0.58","","0.93","-2.37","5.51","11.61","1.80","2.22","4.30","0.24","0.35","96.90","11.05","26.54","26.27","512237744","11/27/2022 12:00:00 AM"
"868","מגדל השתלמות מסלול חו""ל","קרנות השתלמות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202208","9/16/2003 12:00:00 AM","כלל האוכלוסיה","ללא סיווג","חו""ל","0.23","0.1","0.47","0.6","26.71","0.58","","-4.43","-6.69","0.50","5.24","0.17","1.03","4.74","0.12","-0.05","97.50","10.70","26.28","26.31","512237744","11/27/2022 12:00:00 AM"
"868","מגדל השתלמות מסלול חו""ל","קרנות השתלמות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202209","9/16/2003 12:00:00 AM","כלל האוכלוסיה","ללא סיווג","חו""ל","0.22","0.1","0.35","0.47","27.12","0.58","","-0.17","-6.85","-0.05","6.55","-0.02","1.28","4.70","0.36","-0.04","96.30","10.71","26.30","26.43","512237744","11/27/2022 12:00:00 AM"
"868","מגדל השתלמות מסלול חו""ל","קרנות השתלמות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202210","9/16/2003 12:00:00 AM","כלל האוכלוסיה","ללא סיווג","חו""ל","0.24","0.26","0.08","0.06","27.71","0.58","","2.02","-4.97","0.38","7.90","0.13","1.53","4.76","0.24","0.08","96.80","11.22","26.57","26.78","512237744","11/27/2022 12:00:00 AM"
"869","מגדל השתלמות מסלול מניות","קרנות השתלמות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202201","9/16/2003 12:00:00 AM","כלל האוכלוסיה","מניות","מניות ","9.29","1.64","15.29","22.94","570.57","0.56","","-3.33","-3.33","47.01","66.69","13.71","10.76","12.51","0.72","0.95","92.70","557.70","346.77","151.47","512237744","11/27/2022 12:00:00 AM"
"869","מגדל השתלמות מסלול מניות","קרנות השתלמות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202202","9/16/2003 12:00:00 AM","כלל האוכלוסיה","מניות","מניות ","7.51","2.17","6.28","11.62","578.32","0.56","","-0.62","-3.93","43.18","62.73","12.71","10.23","12.52","0","0.91","93.30","569.76","350.80","155.13","512237744","11/27/2022 12:00:00 AM"
"869","מגדל השתלמות מסלול מניות","קרנות השתלמות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202203","9/16/2003 12:00:00 AM","כלל האוכלוסיה","מניות","מניות ","7.47","1.39","17.83","23.91","610.17","0.56","","1.35","-2.63","44.26","63.55","12.99","10.34","12.52","0","0.93","93.40","598.39","365.59","164.24","512237744","11/27/2022 12:00:00 AM"
