FUND_ID,FUND_NAME,FUND_CLASSIFICATION,CONTROLLING_CORPORATION,MANAGING_CORPORATION,REPORT_PERIOD,INCEPTION_DATE,TARGET_POPULATION,SPECIALIZATION,SUB_SPECIALIZATION,DEPOSITS,WITHDRAWLS,INTERNAL_TRANSFERS,NET_MONTHLY_DEPOSITS,TOTAL_ASSETS,AVG_ANNUAL_MANAGEMENT_FEE,AVG_DEPOSIT_FEE,MONTHLY_YIELD,YEAR_TO_DATE_YIELD,YIELD_TRAILING_3_YRS,YIELD_TRAILING_5_YRS,AVG_ANNUAL_YIELD_TRAILING_3YRS,AVG_ANNUAL_YIELD_TRAILING_5YRS,STANDARD_DEVIATION,ALPHA,SHARPE_RATIO,LIQUID_ASSETS_PERCENT,STOCK_MARKET_EXPOSURE,FOREIGN_EXPOSURE,FOREIGN_CURRENCY_EXPOSURE,MANAGING_CORPORATION_LEGAL_ID,CURRENT_DATE
1209,"אינפיניטי גמל אג""ח ממשלת ישראל",תגמולים ואישית לפיצויים,"אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי ניהול השתלמות וגמל בע""מ",202004,28/12/2006,כלל האוכלוסיה,"אג""ח","אג""ח ממשלתי",1.16,0.03,1.17,2.3,35.65,0.52,0.02,0.72,-1.14,2.92,1.61,0.96,0.32,1.69,-0.84,0.14,100,0,0.84,0.85,513621110,22/06/2021
1209,"אינפיניטי גמל אג""ח ממשלת ישראל",תגמולים ואישית לפיצויים,"אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי ניהול השתלמות וגמל בע""מ",202005,28/12/2006,כלל האוכלוסיה,"אג""ח","אג""ח ממשלתי",0.2,0.01,-1.56,-1.37,34.48,0.52,0.02,0.62,-0.53,3.17,2.71,1.05,0.54,1.7,-0.84,0.29,100,0,0.86,0.87,513621110,22/06/2021
1209,"אינפיניטי גמל אג""ח ממשלת ישראל",תגמולים ואישית לפיצויים,"אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי ניהול השתלמות וגמל בע""מ",202006,28/12/2006,כלל האוכלוסיה,"אג""ח","אג""ח ממשלתי",0.3,0,1.49,1.79,36.09,0.52,0.02,-0.46,-0.99,2.98,4.25,0.98,0.84,1.46,-0.72,0.33,100,0,0.86,0.87,513621110,22/06/2021
1209,"אינפיניטי גמל אג""ח ממשלת ישראל",תגמולים ואישית לפיצויים,"אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי ניהול השתלמות וגמל בע""מ",202007,28/12/2006,כלל האוכלוסיה,"אג""ח","אג""ח ממשלתי",0.14,0.39,1.26,1.01,37.04,0.52,0.02,-0.11,-1.1,2.46,3.46,0.81,0.68,1.44,-0.84,0.26,100,0,0.85,0.86,513621110,22/06/2021
1209,"אינפיניטי גמל אג""ח ממשלת ישראל",תגמולים ואישית לפיצויים,"אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי ניהול השתלמות וגמל בע""מ",202008,28/12/2006,כלל האוכלוסיה,"אג""ח","אג""ח ממשלתי",0.14,0.08,-0.94,-0.88,36.26,0.52,0.02,0.31,-0.79,2.36,3.58,0.78,0.71,1.44,-0.84,0.31,100,0,0.84,0.85,513621110,22/06/2021
1209,"אינפיניטי גמל אג""ח ממשלת ישראל",תגמולים ואישית לפיצויים,"אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי ניהול השתלמות וגמל בע""מ",202009,28/12/2006,כלל האוכלוסיה,"אג""ח","אג""ח ממשלתי",0.93,0.01,-0.19,0.73,36.82,0.52,0.02,-0.41,-1.2,2.13,3.75,0.71,0.74,1.43,-0.84,0.25,100,0,0.86,0.88,513621110,22/06/2021
1209,"אינפיניטי גמל אג""ח ממשלת ישראל",תגמולים ואישית לפיצויים,"אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי ניהול השתלמות וגמל בע""מ",202010,28/12/2006,כלל האוכלוסיה,"אג""ח","אג""ח ממשלתי",0.04,0.03,0.47,0.48,37.25,0.52,0.02,-0.1,-1.3,1.87,3.28,0.62,0.65,1.43,-0.84,0.19,100,0,0.85,0.87,513621110,22/06/2021
1209,"אינפיניטי גמל אג""ח ממשלת ישראל",תגמולים ואישית לפיצויים,"אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי ניהול השתלמות וגמל בע""מ",202011,28/12/2006,כלל האוכלוסיה,"אג""ח","אג""ח ממשלתי",1.11,0.11,-0.3,0.7,38.1,0.52,0.02,0.43,-0.87,1.94,4.24,0.64,0.83,1.41,-0.72,0.32,100,0,0.82,0.85,513621110,22/06/2021
1209,"אינפיניטי גמל אג""ח ממשלת ישראל",תגמולים ואישית לפיצויים,"אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי ניהול השתלמות וגמל בע""מ",202012,28/12/2006,כלל האוכלוסיה,"אג""ח","אג""ח ממשלתי",0.61,0,0.85,1.46,39.62,0.52,0.02,0.19,-0.68,2.01,4.7,0.67,0.92,1.41,-0.72,0.38,100,0,0.8,0.83,513621110,22/06/2021
1210,"אינפיניטי השתלמותאג""ח ממשלת ישראל",קרנות השתלמות,"אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי ניהול השתלמות וגמל בע""מ",202001,28/12/2006,כלל האוכלוסיה,"אג""ח","אג""ח ממשלתי",0.05,0.25,-0.3,-0.5,24.56,0.47,,0.07,0.07,5.12,4.44,1.68,0.87,1.54,-0.84,0.63,96.3,0,1.28,1.28,513621110,22/06/2021
1210,"אינפיניטי השתלמותאג""ח ממשלת ישראל",קרנות השתלמות,"אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי ניהול השתלמות וגמל בע""מ",202002,28/12/2006,כלל האוכלוסיה,"אג""ח","אג""ח ממשלתי",0.17,0.06,0.11,0.22,24.78,0.47,,0.08,0.15,5.34,3.49,1.75,0.69,1.48,-0.84,0.63,96.4,0,1.29,1.29,513621110,22/06/2021
1210,"אינפיניטי השתלמותאג""ח ממשלת ישראל",קרנות השתלמות,"אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי ניהול השתלמות וגמל בע""מ",202003,28/12/2006,כלל האוכלוסיה,"אג""ח","אג""ח ממשלתי",0.07,0.24,5.33,5.16,29.54,0.47,,-1.67,-1.52,3.33,2.33,1.1,0.46,1.65,-0.48,0.16,97,0,1.3,1.32,513621110,22/06/2021
1210,"אינפיניטי השתלמותאג""ח ממשלת ישראל",קרנות השתלמות,"אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי ניהול השתלמות וגמל בע""מ",202004,28/12/2006,כלל האוכלוסיה,"אג""ח","אג""ח ממשלתי",0.34,0.06,24.48,24.76,54.47,0.47,,0.63,-0.9,3.39,2.12,1.12,0.42,1.63,-0.72,0.23,98.2,0,1.3,1.32,513621110,22/06/2021
1210,"אינפיניטי השתלמותאג""ח ממשלת ישראל",קרנות השתלמות,"אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי ניהול השתלמות וגמל בע""מ",202005,28/12/2006,כלל האוכלוסיה,"אג""ח","אג""ח ממשלתי",0.21,0.03,-0.16,0.02,54.83,0.47,,0.66,-0.25,3.69,3.15,1.22,0.62,1.65,-0.72,0.39,97.9,0,1.33,1.35,513621110,22/06/2021
1210,"אינפיניטי השתלמותאג""ח ממשלת ישראל",קרנות השתלמות,"אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי ניהול השתלמות וגמל בע""מ",202006,28/12/2006,כלל האוכלוסיה,"אג""ח","אג""ח ממשלתי",0.18,0.14,1.39,1.43,55.99,0.47,,-0.44,-0.69,3.56,4.74,1.17,0.93,1.39,-0.6,0.44,97.9,0,1.34,1.35,513621110,22/06/2021
1210,"אינפיניטי השתלמותאג""ח ממשלת ישראל",קרנות השתלמות,"אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי ניהול השתלמות וגמל בע""מ",202007,28/12/2006,כלל האוכלוסיה,"אג""ח","אג""ח ממשלתי",0.17,0.39,-0.06,-0.28,55.67,0.47,,-0.03,-0.72,3.12,4.04,1.03,0.8,1.37,-0.6,0.39,97.7,0,1.33,1.34,513621110,22/06/2021
1210,"אינפיניטי השתלמותאג""ח ממשלת ישראל",קרנות השתלמות,"אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי ניהול השתלמות וגמל בע""מ",202008,28/12/2006,כלל האוכלוסיה,"אג""ח","אג""ח ממשלתי",0.19,0.13,-0.6,-0.54,55.29,0.47,,0.32,-0.4,3.04,4.18,1,0.82,1.37,-0.6,0.44,97.2,0,1.31,1.33,513621110,22/06/2021
1210,"אינפיניטי השתלמותאג""ח ממשלת ישראל",קרנות השתלמות,"אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי ניהול השתלמות וגמל בע""מ",202009,28/12/2006,כלל האוכלוסיה,"אג""ח","אג""ח ממשלתי",0.16,0.43,1.9,1.63,56.69,0.47,,-0.36,-0.76,2.89,4.34,0.95,0.85,1.36,-0.6,0.38,96.8,0,1.33,1.37,513621110,22/06/2021
1210,"אינפיניטי השתלמותאג""ח ממשלת ישראל",קרנות השתלמות,"אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי ניהול השתלמות וגמל בע""מ",202010,28/12/2006,כלל האוכלוסיה,"אג""ח","אג""ח ממשלתי",0.16,0.22,0.3,0.24,56.88,0.47,,-0.08,-0.84,2.57,3.94,0.85,0.78,1.36,-0.6,0.34,96.6,0,1.32,1.35,513621110,22/06/2021
1210,"אינפיניטי השתלמותאג""ח ממשלת ישראל",קרנות השתלמות,"אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי ניהול השתלמות וגמל בע""מ",202011,28/12/2006,כלל האוכלוסיה,"אג""ח","אג""ח ממשלתי",0.18,0.29,-0.86,-0.97,56.11,0.47,,0.38,-0.46,2.53,4.9,0.84,0.96,1.34,-0.48,0.46,96.4,0,1.28,1.32,513621110,22/06/2021
1210,"אינפיניטי השתלמותאג""ח ממשלת ישראל",קרנות השתלמות,"אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי ניהול השתלמות וגמל בע""מ",202012,28/12/2006,כלל האוכלוסיה,"אג""ח","אג""ח ממשלתי",8.87,0,-0.21,8.66,64.83,0.47,,0.14,-0.32,2.55,5.3,0.84,1.04,1.33,-0.48,0.51,96.8,0,1.25,1.28,513621110,22/06/2021
1211,אינפיניטי פיצויים סל מניות,מרכזית לפיצויים,"אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי ניהול השתלמות וגמל בע""מ",202001,28/12/2006,כלל האוכלוסיה,מניות,מניות ,0,0,0,0,4.86,0.46,,1.03,1.03,28.69,31.53,8.77,5.63,10.13,0.84,0.73,93,4.75,2.07,1.74,513621110,22/06/2021
1211,אינפיניטי פיצויים סל מניות,מרכזית לפיצויים,"אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי ניהול השתלמות וגמל בע""מ",202002,28/12/2006,כלל האוכלוסיה,מניות,מניות ,0,0,0,0,4.58,0.46,,-5.8,-4.83,19.36,17.31,6.08,3.24,10.25,0.84,0.43,93.2,4.44,1.93,1.63,513621110,22/06/2021
1211,אינפיניטי פיצויים סל מניות,מרכזית לפיצויים,"אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי ניהול השתלמות וגמל בע""מ",202003,28/12/2006,כלל האוכלוסיה,מניות,מניות ,0,0,0,0,3.86,0.46,,-15.71,-19.78,1.04,-4.99,0.35,-1.02,12.37,0.72,-0.11,93.9,3.6,1.55,1.5,513621110,22/06/2021
1211,אינפיניטי פיצויים סל מניות,מרכזית לפיצויים,"אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי ניהול השתלמות וגמל בע""מ",202004,28/12/2006,כלל האוכלוסיה,מניות,מניות ,0,0,0,0,4.25,0.46,,10.3,-11.52,9.84,4.3,3.18,0.85,13.2,0.72,0.14,93.6,4.1,1.82,1.78,513621110,22/06/2021
1211,אינפיניטי פיצויים סל מניות,מרכזית לפיצויים,"אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי ניהול השתלמות וגמל בע""מ",202005,28/12/2006,כלל האוכלוסיה,מניות,מניות ,0,0,0,0,4.28,0.46,,0.67,-10.93,8.95,3.16,2.9,0.62,13.18,1.08,0.14,93.7,4.19,1.96,1.91,513621110,22/06/2021
1211,אינפיניטי פיצויים סל מניות,מרכזית לפיצויים,"אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי ניהול השתלמות וגמל בע""מ",202006,28/12/2006,כלל האוכלוסיה,מניות,מניות ,0,0.01,0,-0.01,4.17,0.46,,-2.2,-12.89,6.64,4.06,2.17,0.8,13.15,1.44,0.11,94.2,3.9,1.9,1.85,513621110,22/06/2021
1211,אינפיניטי פיצויים סל מניות,מרכזית לפיצויים,"אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי ניהול השתלמות וגמל בע""מ",202007,28/12/2006,כלל האוכלוסיה,מניות,מניות ,0,0.05,0,-0.05,4.31,0.46,,4.4,-9.05,10.44,4.92,3.37,0.97,13.2,1.44,0.18,94.2,4.19,2.2,2.15,513621110,22/06/2021
1211,אינפיניטי פיצויים סל מניות,מרכזית לפיצויים,"אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי ניהול השתלמות וגמל בע""מ",202008,28/12/2006,כלל האוכלוסיה,מניות,מניות ,0,0.01,0,-0.01,4.55,0.46,,5.76,-3.81,18.9,17.66,5.94,3.31,13.16,2.16,0.35,94.2,4.49,2.41,1.91,513621110,22/06/2021
1211,אינפיניטי פיצויים סל מניות,מרכזית לפיצויים,"אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי ניהול השתלמות וגמל בע""מ",202009,28/12/2006,כלל האוכלוסיה,מניות,מניות ,0,0.01,0,-0.01,4.38,0.46,,-3.41,-7.09,13.1,20.32,4.19,3.77,13,2.28,0.31,94,4.31,2.31,1.84,513621110,22/06/2021
1211,אינפיניטי פיצויים סל מניות,מרכזית לפיצויים,"אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי ניהול השתלמות וגמל בע""מ",202010,28/12/2006,כלל האוכלוסיה,מניות,מניות ,0,0,0,0,4.4,0.46,,0.52,-6.61,11.61,14.33,3.73,2.71,12.76,1.8,0.28,93.8,4.25,2.33,1.8,513621110,22/06/2021
1211,אינפיניטי פיצויים סל מניות,מרכזית לפיצויים,"אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי ניהול השתלמות וגמל בע""מ",202011,28/12/2006,כלל האוכלוסיה,מניות,מניות ,0,0,0,0,4.84,0.46,,9.88,2.62,22.14,26.6,6.89,4.83,13.45,1.68,0.48,93.8,4.71,2.63,2.08,513621110,22/06/2021
1211,אינפיניטי פיצויים סל מניות,מרכזית לפיצויים,"אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בע""מ","אינפיניטי ניהול השתלמות וגמל בע""מ",202012,28/12/2006,כלל האוכלוסיה,מניות,מניות ,0,0,0,0,5.04,0.46,,4.25,6.98,24.83,34.03,7.67,6.03,13.53,1.92,0.58,93.9,4.98,2.7,2.07,513621110,22/06/2021
1219,פסגות קמה,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",202001,13/03/2007,כלל האוכלוסיה,כללי,כללי,0,0,-1.5,-1.5,212,0.2,,0.24,0.24,9.67,11.94,3.12,2.28,1.44,0.36,1.68,90.8,0.01,1.15,3.5,513765347,22/06/2021
1219,פסגות קמה,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",202002,13/03/2007,כלל האוכלוסיה,כללי,כללי,0,0,0,0,213.19,0.2,,0.58,0.82,10.27,11.47,3.31,2.2,1.4,0.24,1.79,91,0.01,0.88,3.33,513765347,22/06/2021
1219,פסגות קמה,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",202003,13/03/2007,כלל האוכלוסיה,כללי,כללי,0,0,0,0,201.98,0.2,,-5.24,-4.46,4.15,6.07,1.36,1.19,2.79,-0.6,0.2,91.5,0.01,0.81,3.7,513765347,22/06/2021
1219,פסגות קמה,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",202004,13/03/2007,כלל האוכלוסיה,כללי,כללי,0,0,0,0,207.21,0.2,,2.61,-1.97,6.14,8.41,2.01,1.63,3.01,-0.6,0.41,91.5,0.01,0.84,3.8,513765347,22/06/2021
1219,פסגות קמה,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",202005,13/03/2007,כלל האוכלוסיה,כללי,כללי,0,0,0,0,208.37,0.2,,0.58,-1.4,6.31,9.06,2.06,1.75,3.01,-0.6,0.46,91.6,0.01,0.94,3.69,513765347,22/06/2021
1219,פסגות קמה,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",202006,13/03/2007,כלל האוכלוסיה,כללי,כללי,0,0,0,0,206.32,0.2,,-0.97,-2.36,5.68,8.93,1.86,1.73,3.02,-1.08,0.38,91.8,,1,3.55,513765347,22/06/2021
1219,פסגות קמה,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",202007,13/03/2007,כלל האוכלוסיה,כללי,כללי,0,0,0,0,208,0.2,,0.83,-1.55,6.07,9.27,1.98,1.79,3.03,-1.08,0.44,91.8,,1.09,4.26,513765347,22/06/2021
1219,פסגות קמה,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",202008,13/03/2007,כלל האוכלוסיה,כללי,כללי,0,0,0,0,210.36,0.2,,1.15,-0.41,6.78,10.65,2.21,2.04,3.06,-1.08,0.53,91.6,,1.17,4.3,513765347,22/06/2021
1219,פסגות קמה,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",202009,13/03/2007,כלל האוכלוסיה,כללי,כללי,0,0,0,0,208.81,0.2,,-0.72,-1.13,5.98,10.22,1.95,1.97,3.08,-1.08,0.47,91.7,,1.28,4.3,513765347,22/06/2021
1219,פסגות קמה,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",202010,13/03/2007,כלל האוכלוסיה,כללי,כללי,0,0,0,0,208.58,0.2,,-0.1,-1.23,5.59,9.76,1.83,1.88,3.08,-0.96,0.44,91.7,,1.3,4.32,513765347,22/06/2021
1219,פסגות קמה,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",202011,13/03/2007,כלל האוכלוסיה,כללי,כללי,0,0,0,0,210.48,0.2,,0.93,-0.31,6.2,10.73,2.03,2.06,3.1,-1.2,0.52,91.4,,1.64,4.32,513765347,22/06/2021
1219,פסגות קמה,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",202012,13/03/2007,כלל האוכלוסיה,כללי,כללי,0,0,0,0,211.45,0.2,,0.47,0.16,6.39,11.46,2.09,2.19,3.1,-1.32,0.56,90.7,,1.4,4.22,513765347,22/06/2021
1223,פסגות פיצויים בטא,מרכזית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",202001,27/05/2007,כלל האוכלוסיה,כללי,כללי,0,0.2,0,-0.2,91.33,0.34,,0.01,0.01,17.84,25.77,5.62,4.69,4.76,0.96,1.06,88.9,41.51,29.87,19.08,513765347,22/06/2021
1223,פסגות פיצויים בטא,מרכזית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",202002,27/05/2007,כלל האוכלוסיה,כללי,כללי,0.01,0.14,0,-0.13,88.4,0.34,,-3.05,-3.04,13.46,17.98,4.3,3.36,4.81,0.84,0.71,88.9,39.93,28.11,17.04,513765347,22/06/2021
1223,פסגות פיצויים בטא,מרכזית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",202003,27/05/2007,כלל האוכלוסיה,כללי,כללי,0,0.03,0,-0.03,78.85,0.34,,-10.74,-13.45,1.05,3.98,0.35,0.78,6.87,-0.12,-0.06,88.6,36.27,26.32,15.17,513765347,22/06/2021
1223,פסגות פיצויים בטא,מרכזית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",202004,27/05/2007,כלל האוכלוסיה,כללי,כללי,0,0,0,0,83.41,0.34,,5.81,-8.43,5.7,9.57,1.87,1.84,7.33,-0.12,0.18,89,39.42,28.47,18.21,513765347,22/06/2021
1223,פסגות פיצויים בטא,מרכזית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",202005,27/05/2007,כלל האוכלוסיה,כללי,כללי,0,0,0,0,84.7,0.34,,1.58,-6.98,5.71,10.96,1.87,2.1,7.36,0.24,0.23,89.3,39.8,30.16,19.77,513765347,22/06/2021
1223,פסגות פיצויים בטא,מרכזית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",202006,27/05/2007,כלל האוכלוסיה,כללי,כללי,0,0.02,0,-0.02,83.9,0.34,,-0.89,-7.81,5.76,12.91,1.88,2.46,7.26,0.24,0.23,89.4,37.33,28.93,19.24,513765347,22/06/2021
1223,פסגות פיצויים בטא,מרכזית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",202007,27/05/2007,כלל האוכלוסיה,כללי,כללי,0,0.04,0,-0.04,86.02,0.34,,2.58,-5.43,7.34,13.42,2.39,2.55,7.29,0.24,0.3,89.4,40.9,32.02,20.64,513765347,22/06/2021
1223,פסגות פיצויים בטא,מרכזית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",202008,27/05/2007,כלל האוכלוסיה,כללי,כללי,0,0.26,-0.16,-0.42,88.1,0.34,,2.96,-2.63,10.55,18.97,3.4,3.54,7.33,0.36,0.43,89.2,41.37,31.95,20.93,513765347,22/06/2021
1223,פסגות פיצויים בטא,מרכזית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",202009,27/05/2007,כלל האוכלוסיה,כללי,כללי,0,0,-0.26,-0.26,86.11,0.34,,-1.95,-4.53,7.78,19.41,2.53,3.61,7.31,0.36,0.38,89.2,40.06,31.98,20.51,513765347,22/06/2021
1223,פסגות פיצויים בטא,מרכזית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",202010,27/05/2007,כלל האוכלוסיה,כללי,כללי,0,0.01,0,-0.01,86.24,0.34,,0.19,-4.35,6.99,16.38,2.28,3.08,7.22,0.36,0.35,89.3,39.06,30.94,19.78,513765347,22/06/2021
1223,פסגות פיצויים בטא,מרכזית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",202011,27/05/2007,כלל האוכלוסיה,כללי,כללי,0,0,0,0,90.49,0.34,,4.96,0.4,11.5,21.96,3.7,4.05,7.52,0,0.52,88.8,44.02,34.36,21.31,513765347,22/06/2021
1223,פסגות פיצויים בטא,מרכזית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",202012,27/05/2007,כלל האוכלוסיה,כללי,כללי,0.01,0,0,0.01,92.61,0.34,,2.36,2.77,13.27,26.57,4.24,4.83,7.53,0.24,0.62,88.7,48.09,36.98,22.06,513765347,22/06/2021
1225,"פסגות פיצויים אג""ח ",מרכזית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",202001,27/05/2007,כלל האוכלוסיה,"אג""ח","אג""ח",-0.25,0.21,0.24,-0.22,31.88,0.73,,0.3,0.3,9.06,10.3,2.93,1.98,1.81,-0.48,1.32,91.7,,4.51,2.87,513765347,22/06/2021
1225,"פסגות פיצויים אג""ח ",מרכזית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",202002,27/05/2007,כלל האוכלוסיה,"אג""ח","אג""ח",0,0.18,0,-0.18,31.83,0.73,,0.48,0.78,9.61,9.62,3.11,1.85,1.77,-0.48,1.4,91.9,,4.37,2.54,513765347,22/06/2021
1225,"פסגות פיצויים אג""ח ",מרכזית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",202003,27/05/2007,כלל האוכלוסיה,"אג""ח","אג""ח",0,0.11,0.85,0.74,30.85,0.73,,-5.4,-4.66,3.42,3.99,1.13,0.79,3.04,-1.32,0.09,92.8,,3.62,1.96,513765347,22/06/2021
1225,"פסגות פיצויים אג""ח ",מרכזית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",202004,27/05/2007,כלל האוכלוסיה,"אג""ח","אג""ח",0,0.08,0,-0.08,31.55,0.73,,2.57,-2.21,5.39,6.05,1.77,1.18,3.24,-1.32,0.29,92.2,,3.71,2.38,513765347,22/06/2021
1225,"פסגות פיצויים אג""ח ",מרכזית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",202005,27/05/2007,כלל האוכלוסיה,"אג""ח","אג""ח",0,0.02,0,-0.02,31.77,0.73,,0.84,-1.39,5.66,7.39,1.85,1.44,3.24,-1.32,0.37,92.4,,3.78,2.49,513765347,22/06/2021
1225,"פסגות פיצויים אג""ח ",מרכזית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",202006,27/05/2007,כלל האוכלוסיה,"אג""ח","אג""ח",0,0.48,0,-0.48,31.1,0.73,,-0.56,-1.94,5.43,9.23,1.78,1.78,3.08,-1.56,0.38,92.2,,3.86,2.55,513765347,22/06/2021
1225,"פסגות פיצויים אג""ח ",מרכזית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",202007,27/05/2007,כלל האוכלוסיה,"אג""ח","אג""ח",0,0.56,0,-0.56,30.82,0.73,,0.96,-1,5.81,9.27,1.9,1.79,3.08,-1.44,0.44,91.9,,3.86,2.67,513765347,22/06/2021
1225,"פסגות פיצויים אג""ח ",מרכזית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",202008,27/05/2007,כלל האוכלוסיה,"אג""ח","אג""ח",0,0.37,0,-0.37,30.76,0.73,,1.08,0.07,6.37,10,2.08,1.92,3.11,-1.56,0.52,91.6,,3.86,2.38,513765347,22/06/2021
1225,"פסגות פיצויים אג""ח ",מרכזית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",202009,27/05/2007,כלל האוכלוסיה,"אג""ח","אג""ח",0,0.55,0,-0.55,29.99,0.73,,-0.66,-0.59,5.81,9.87,1.9,1.9,3.11,-1.44,0.46,91.4,,3.99,2.4,513765347,22/06/2021
