FUND_ID,FUND_NAME,FUND_CLASSIFICATION,CONTROLLING_CORPORATION,MANAGING_CORPORATION,REPORT_PERIOD,INCEPTION_DATE,TARGET_POPULATION,SPECIALIZATION,SUB_SPECIALIZATION,DEPOSITS,WITHDRAWLS,INTERNAL_TRANSFERS,NET_MONTHLY_DEPOSITS,TOTAL_ASSETS,AVG_ANNUAL_MANAGEMENT_FEE,AVG_DEPOSIT_FEE,MONTHLY_YIELD,YEAR_TO_DATE_YIELD,YIELD_TRAILING_3_YRS,YIELD_TRAILING_5_YRS,AVG_ANNUAL_YIELD_TRAILING_3YRS,AVG_ANNUAL_YIELD_TRAILING_5YRS,STANDARD_DEVIATION,ALPHA,SHARPE_RATIO,LIQUID_ASSETS_PERCENT,STOCK_MARKET_EXPOSURE,FOREIGN_EXPOSURE,FOREIGN_CURRENCY_EXPOSURE,MANAGING_CORPORATION_LEGAL_ID,CURRENT_DATE
820,הראל פרופיל אישי למעסיק,מרכזית לפיצויים,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201909,29/01/2003,כלל האוכלוסיה,כללי,כללי,0,0.14,-1.33,-1.47,24.48,0,,,,,,,,,,,93.9,4.98,3.86,2.56,512267592,03/05/2020
820,הראל פרופיל אישי למעסיק,מרכזית לפיצויים,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201910,29/01/2003,כלל האוכלוסיה,כללי,כללי,0,0.01,-1.47,-1.48,23.17,0,,,,,,,,,,,93.7,4.37,3.65,2.44,512267592,03/05/2020
820,הראל פרופיל אישי למעסיק,מרכזית לפיצויים,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201911,29/01/2003,כלל האוכלוסיה,כללי,כללי,0,0.08,0,-0.08,23.17,0,,,,,,,,,,,93.9,4.53,3.74,2.38,512267592,03/05/2020
820,הראל פרופיל אישי למעסיק,מרכזית לפיצויים,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201912,29/01/2003,כלל האוכלוסיה,כללי,כללי,0,0.24,-0.21,-0.45,22.76,0,,,,,,,,,,,94,4.49,3.69,2.28,512267592,03/05/2020
827,מבטחים מרכזית לפיצויים,מרכזית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201901,09/04/2003,כלל האוכלוסיה,כללי,כללי,0,0.72,0.94,0.22,147.52,0.55,,2.1,2.1,12.67,19.88,4.06,3.69,3.38,0.48,0.94,86.7,29.95,36.42,25.13,512245812,03/05/2020
827,מבטחים מרכזית לפיצויים,מרכזית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201902,09/04/2003,כלל האוכלוסיה,כללי,כללי,0.42,1.07,0,-0.65,148.34,0.55,,1.05,3.17,14.01,19.14,4.47,3.56,3.34,0.48,0.99,86.8,30,36.62,25.22,512245812,03/05/2020
827,מבטחים מרכזית לפיצויים,מרכזית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201903,09/04/2003,כלל האוכלוסיה,כללי,כללי,-0.42,2.35,-0.31,-3.08,146.2,0.55,,0.69,3.88,13.94,18.75,4.45,3.5,3.33,0.48,1.02,86.8,30.65,35.27,24.35,512245812,03/05/2020
827,מבטחים מרכזית לפיצויים,מרכזית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201904,09/04/2003,כלל האוכלוסיה,כללי,כללי,0,0.32,0,-0.32,147.55,0.55,,1.19,5.12,13.98,20.16,4.46,3.74,3.35,0.48,1.12,86.7,31.7,37.43,25.93,512245812,03/05/2020
827,מבטחים מרכזית לפיצויים,מרכזית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201905,09/04/2003,כלל האוכלוסיה,כללי,כללי,0,2.18,-1.88,-4.06,142.84,0.55,,-0.39,4.71,13.06,18.07,4.18,3.38,3.33,0.48,1.02,86.5,30.49,34.08,23.01,512245812,03/05/2020
827,מבטחים מרכזית לפיצויים,מרכזית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201906,09/04/2003,כלל האוכלוסיה,כללי,כללי,0,0.29,-1.34,-1.63,143.26,0.55,,1.47,6.25,14.71,19.83,4.68,3.68,3.37,0.48,1.15,86.5,31.78,33.95,23.89,512245812,03/05/2020
827,מבטחים מרכזית לפיצויים,מרכזית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201907,09/04/2003,כלל האוכלוסיה,כללי,כללי,0.01,1.53,-0.24,-1.76,142.38,0.55,,0.67,6.96,13.44,20.93,4.29,3.87,3.37,0.48,1.22,87.2,31.29,36.21,25.14,512245812,03/05/2020
827,מבטחים מרכזית לפיצויים,מרכזית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201908,09/04/2003,כלל האוכלוסיה,כללי,כללי,-0.01,0.6,-0.98,-1.59,140.04,0.55,,-0.48,6.45,12.74,17.99,4.08,3.36,3.3,0.6,1.09,87.3,30.26,35,24.08,512245812,03/05/2020
827,מבטחים מרכזית לפיצויים,מרכזית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201909,09/04/2003,כלל האוכלוסיה,כללי,כללי,0,0.77,0,-0.77,140.62,0.55,,1.01,7.52,14.63,18.73,4.66,3.49,3.31,0.6,1.16,87.5,31.48,34.87,23.93,512245812,03/05/2020
827,מבטחים מרכזית לפיצויים,מרכזית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201910,09/04/2003,כלל האוכלוסיה,כללי,כללי,0,0.74,0,-0.74,141.12,0.55,,0.93,8.52,15.46,19.65,4.91,3.65,3.33,0.6,1.24,87.5,32.46,37.51,24.04,512245812,03/05/2020
827,מבטחים מרכזית לפיצויים,מרכזית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201911,09/04/2003,כלל האוכלוסיה,כללי,כללי,0,0.82,-0.72,-1.54,140.19,0.55,,0.49,9.05,15.82,19.14,5.02,3.56,3.31,0.48,1.25,87.2,32.09,37.51,24.3,512245812,03/05/2020
827,מבטחים מרכזית לפיצויים,מרכזית לפיצויים,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201912,09/04/2003,כלל האוכלוסיה,כללי,כללי,0,0.23,-0.42,-0.65,140.38,0.55,,0.64,9.75,15.66,21.78,4.97,4.02,3.21,0.84,1.39,87.2,32.48,36.02,23.53,512245812,03/05/2020
828,מנורה מבטחים השתלמות מסלול כללי,קרנות השתלמות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201901,09/04/2003,כלל האוכלוסיה,כללי,כללי,93.85,33.72,35.56,95.69,5306.57,0.62,,2.6,2.6,14.53,22.31,4.63,4.11,3.99,0.6,0.88,83.1,1758.7,1908.08,1218.76,512245812,03/05/2020
828,מנורה מבטחים השתלמות מסלול כללי,קרנות השתלמות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201902,09/04/2003,כלל האוכלוסיה,כללי,כללי,103.56,41.96,32.82,94.42,5460.09,0.62,,1.16,3.79,16.67,21.38,5.27,3.95,3.94,0.6,0.92,83.3,1799.51,1963.24,1261.52,512245812,03/05/2020
828,מנורה מבטחים השתלמות מסלול כללי,קרנות השתלמות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201903,09/04/2003,כלל האוכלוסיה,כללי,כללי,96.49,35.67,35.73,96.55,5588.87,0.62,,0.64,4.45,16.04,21.04,5.08,3.89,3.93,0.6,0.94,83.1,1821.42,1908.67,1235.32,512245812,03/05/2020
828,מנורה מבטחים השתלמות מסלול כללי,קרנות השתלמות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201904,09/04/2003,כלל האוכלוסיה,כללי,כללי,99.98,29.93,19.17,89.22,5764.07,0.62,,1.58,6.1,16.57,22.86,5.24,4.2,3.97,0.72,1.05,83,1882.98,2093.14,1298.08,512245812,03/05/2020
828,מנורה מבטחים השתלמות מסלול כללי,קרנות השתלמות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201905,09/04/2003,כלל האוכלוסיה,כללי,כללי,99.73,35.94,30.14,93.93,5811.36,0.62,,-0.76,5.3,15.15,20.31,4.81,3.77,3.98,0.6,0.93,82.9,1907.23,2097.57,1321.77,512245812,03/05/2020
828,מנורה מבטחים השתלמות מסלול כללי,קרנות השתלמות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201906,09/04/2003,כלל האוכלוסיה,כללי,כללי,107.59,37.31,22.98,93.26,6007.64,0.62,,1.81,7.2,17.75,22.71,5.6,4.18,4.03,0.6,1.06,82.6,2010.21,2061.25,1389.27,512245812,03/05/2020
828,מנורה מבטחים השתלמות מסלול כללי,קרנות השתלמות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201907,09/04/2003,כלל האוכלוסיה,כללי,כללי,119.85,44.27,41.02,116.6,6153.41,0.62,,0.54,7.78,16.01,23.57,5.07,4.32,4.02,0.72,1.1,82.8,2038.92,2225.14,1416.89,512245812,03/05/2020
828,מנורה מבטחים השתלמות מסלול כללי,קרנות השתלמות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201908,09/04/2003,כלל האוכלוסיה,כללי,כללי,110.51,37.25,33.78,107.04,6219.18,0.62,,-0.62,7.11,15.25,20.3,4.84,3.77,3.97,0.72,0.98,82.7,2086.37,2241.27,1393.46,512245812,03/05/2020
828,מנורה מבטחים השתלמות מסלול כללי,קרנות השתלמות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201909,09/04/2003,כלל האוכלוסיה,כללי,כללי,108.48,33.72,24.64,99.4,6396.58,0.62,,1.3,8.51,17.41,21.3,5.5,3.94,3.99,0.84,1.06,82.9,2262.57,2270.95,1369.56,512245812,03/05/2020
828,מנורה מבטחים השתלמות מסלול כללי,קרנות השתלמות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201910,09/04/2003,כלל האוכלוסיה,כללי,כללי,110.37,32.2,16.66,94.83,6563.05,0.62,,1.21,9.82,18.76,22.47,5.9,4.14,4.01,0.84,1.14,82.9,2389.85,2530.87,1426.31,512245812,03/05/2020
828,מנורה מבטחים השתלמות מסלול כללי,קרנות השתלמות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201911,09/04/2003,כלל האוכלוסיה,כללי,כללי,112.38,42.05,10.77,81.1,6698.81,0.62,,0.85,10.75,19.02,21.98,5.98,4.05,3.99,0.72,1.17,82.6,2413.93,2562.51,1422.57,512245812,03/05/2020
828,מנורה מבטחים השתלמות מסלול כללי,קרנות השתלמות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201912,09/04/2003,כלל האוכלוסיה,כללי,כללי,170.68,42.05,11.68,140.31,6896.06,0.62,,0.89,11.74,18.83,24.92,5.92,4.55,3.91,1.08,1.29,82.4,2514.2,2485.92,1462.12,512245812,03/05/2020
835,פסגות גדיש אגח צמוד מדד,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201901,30/06/2003,כלל האוכלוסיה,"אג""ח","אג""ח צמוד מדד",0.24,1.69,-6.41,-7.86,330.74,0.69,0.81,1.32,1.32,5.33,8,1.75,1.55,2.64,-0.48,0.48,89,0.03,0,0.12,513765347,03/05/2020
835,פסגות גדיש אגח צמוד מדד,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201902,30/06/2003,כלל האוכלוסיה,"אג""ח","אג""ח צמוד מדד",0.24,1.14,-5.09,-5.99,327.52,0.69,0.81,0.91,2.24,5.48,8.55,1.79,1.65,2.66,-0.48,0.58,88.9,0.03,0,0.14,513765347,03/05/2020
835,פסגות גדיש אגח צמוד מדד,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201903,30/06/2003,כלל האוכלוסיה,"אג""ח","אג""ח צמוד מדד",0.2,1.74,-1.19,-2.73,327.03,0.69,0.81,0.74,3,6.2,8.52,2.03,1.65,2.66,-0.48,0.64,89.4,0.03,0,1.14,513765347,03/05/2020
835,פסגות גדיש אגח צמוד מדד,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201904,30/06/2003,כלל האוכלוסיה,"אג""ח","אג""ח צמוד מדד",0.15,0.81,-2.66,-3.32,325.83,0.69,0.81,0.71,3.73,5.95,8.7,1.95,1.68,2.67,-0.48,0.71,89.2,0.03,0,1.14,513765347,03/05/2020
835,פסגות גדיש אגח צמוד מדד,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201905,30/06/2003,כלל האוכלוסיה,"אג""ח","אג""ח צמוד מדד",0.22,1.39,-5.06,-6.23,320.01,0.69,0.81,0.19,3.93,6.51,8.35,2.12,1.62,2.66,-0.48,0.71,89,0.03,0,1.15,513765347,03/05/2020
835,פסגות גדיש אגח צמוד מדד,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201906,30/06/2003,כלל האוכלוסיה,"אג""ח","אג""ח צמוד מדד",0.25,1.18,-4.43,-5.36,316.7,0.69,0.81,0.7,4.65,6.62,9.24,2.16,1.78,2.67,-0.6,0.8,89,0.03,0,1.14,513765347,03/05/2020
835,פסגות גדיש אגח צמוד מדד,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201907,30/06/2003,כלל האוכלוסיה,"אג""ח","אג""ח צמוד מדד",0.09,4.12,-5.02,-9.05,309.88,0.69,0.81,0.78,5.47,6.64,10.03,2.17,1.93,2.69,-0.48,0.89,88.9,0.03,0,1.13,513765347,03/05/2020
835,פסגות גדיש אגח צמוד מדד,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201908,30/06/2003,כלל האוכלוסיה,"אג""ח","אג""ח צמוד מדד",1.75,0.81,-0.83,0.11,309.18,0.69,0.81,-0.19,5.27,6.64,8.6,2.17,1.66,2.65,-0.48,0.81,88.9,0.03,0,1.14,513765347,03/05/2020
835,פסגות גדיש אגח צמוד מדד,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201909,30/06/2003,כלל האוכלוסיה,"אג""ח","אג""ח צמוד מדד",1.16,1.42,-1.37,-1.63,309.45,0.69,0.81,0.66,5.97,8.2,9.54,2.66,1.84,2.66,-0.48,0.9,89,0.03,0,1.14,513765347,03/05/2020
835,פסגות גדיש אגח צמוד מדד,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201910,30/06/2003,כלל האוכלוסיה,"אג""ח","אג""ח צמוד מדד",0.19,1.07,-2.26,-3.14,306.98,0.69,0.81,0.27,6.25,8.37,9.63,2.72,1.86,2.66,-0.48,0.92,88.9,0.03,0,1.16,513765347,03/05/2020
835,פסגות גדיש אגח צמוד מדד,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201911,30/06/2003,כלל האוכלוסיה,"אג""ח","אג""ח צמוד מדד",0.16,0.81,-4.32,-4.97,301.85,0.69,0.81,0.01,6.26,8.96,9.85,2.9,1.9,2.66,-0.48,0.92,88.8,0.07,0,1.15,513765347,03/05/2020
835,פסגות גדיש אגח צמוד מדד,תגמולים ואישית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201912,30/06/2003,כלל האוכלוסיה,"אג""ח","אג""ח צמוד מדד",0.45,1.64,-3.67,-4.86,296.98,0.69,0.81,0.06,6.33,9.01,11.56,2.92,2.21,2.55,-0.48,1.01,89.1,0.07,0,1.14,513765347,03/05/2020
839,פסגות שיא פיצויים כספית,מרכזית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201901,30/06/2003,כלל האוכלוסיה,שיקלי,כספית,-0.01,0.15,0,-0.16,273.25,0.56,,0.05,0.05,0.25,0.92,0.08,0.18,0.09,-0.12,-2.74,100,,,,513765347,03/05/2020
839,פסגות שיא פיצויים כספית,מרכזית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201902,30/06/2003,כלל האוכלוסיה,שיקלי,כספית,0,0,0,0,273.28,0.56,,0.03,0.08,0.26,0.85,0.09,0.17,0.08,-0.12,-2.72,100,,,,513765347,03/05/2020
839,פסגות שיא פיצויים כספית,מרכזית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201903,30/06/2003,כלל האוכלוסיה,שיקלי,כספית,0,77.07,0.59,-76.48,196.81,0.56,,0.02,0.1,0.28,0.8,0.09,0.16,0.07,-0.12,-2.74,100,,,,513765347,03/05/2020
839,פסגות שיא פיצויים כספית,מרכזית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201904,30/06/2003,כלל האוכלוסיה,שיקלי,כספית,0,0.01,-0.01,-0.02,196.78,0.56,,0.01,0.11,0.29,0.76,0.1,0.15,0.07,-0.12,-2.78,100,,,,513765347,03/05/2020
839,פסגות שיא פיצויים כספית,מרכזית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201905,30/06/2003,כלל האוכלוסיה,שיקלי,כספית,0.04,191.01,0,-190.97,5.8,0.56,,-0.07,0.04,0.21,0.61,0.07,0.12,0.08,-0.24,-2.4,100,,,,513765347,03/05/2020
839,פסגות שיא פיצויים כספית,מרכזית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201906,30/06/2003,כלל האוכלוסיה,שיקלי,כספית,-0.04,0,0,-0.04,5.75,0.56,,0.05,0.09,0.24,0.62,0.08,0.12,0.08,-0.12,-2.09,100,,,,513765347,03/05/2020
839,פסגות שיא פיצויים כספית,מרכזית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201907,30/06/2003,כלל האוכלוסיה,שיקלי,כספית,0,0,0,0,5.75,0.56,,0.03,0.12,0.28,0.56,0.09,0.11,0.07,-0.12,-2.04,100,,,,513765347,03/05/2020
839,פסגות שיא פיצויים כספית,מרכזית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201908,30/06/2003,כלל האוכלוסיה,שיקלי,כספית,0,0.72,0,-0.72,5.02,0.56,,0.04,0.16,0.31,0.51,0.1,0.1,0.06,-0.12,-2.01,99.4,,,,513765347,03/05/2020
839,פסגות שיא פיצויים כספית,מרכזית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201909,30/06/2003,כלל האוכלוסיה,שיקלי,כספית,0,0.13,0,-0.13,4.9,0.56,,0.02,0.18,0.32,0.51,0.11,0.1,0.06,-0.12,-2,99.1,,,,513765347,03/05/2020
839,פסגות שיא פיצויים כספית,מרכזית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201910,30/06/2003,כלל האוכלוסיה,שיקלי,כספית,0,0,0,0,4.89,0.56,,0.02,0.2,0.33,0.51,0.11,0.1,0.06,-0.12,-2,99.1,,,,513765347,03/05/2020
839,פסגות שיא פיצויים כספית,מרכזית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201911,30/06/2003,כלל האוכלוסיה,שיקלי,כספית,0,0,0,0,4.89,0.56,,0.01,0.21,0.35,0.51,0.12,0.1,0.06,-0.12,-2.03,99.1,,,,513765347,03/05/2020
839,פסגות שיא פיצויים כספית,מרכזית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201912,30/06/2003,כלל האוכלוסיה,שיקלי,כספית,0.01,0,-0.15,-0.14,4.75,0.56,,0.01,0.22,0.35,0.52,0.12,0.1,0.06,-0.12,-2.05,98.9,,,,513765347,03/05/2020
840,פסגות שיא פיצויים שקלית ללא מניות,מרכזית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201901,30/06/2003,כלל האוכלוסיה,שיקלי,שקלי,0,0,0,0,7.42,0.47,,1.16,1.16,2.84,11.09,0.94,2.13,1.95,-0.84,0.73,94.6,,,0.01,513765347,03/05/2020
840,פסגות שיא פיצויים שקלית ללא מניות,מרכזית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201902,30/06/2003,כלל האוכלוסיה,שיקלי,שקלי,0,0.01,0,-0.01,7.44,0.47,,0.53,1.7,3.05,10.85,1.01,2.08,1.94,-0.84,0.78,94.7,,,0.01,513765347,03/05/2020
840,פסגות שיא פיצויים שקלית ללא מניות,מרכזית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201903,30/06/2003,כלל האוכלוסיה,שיקלי,שקלי,0,0.2,0,-0.2,7.29,0.47,,0.64,2.35,3.83,11.36,1.26,2.18,1.95,-0.84,0.87,94.7,,,0.01,513765347,03/05/2020
840,פסגות שיא פיצויים שקלית ללא מניות,מרכזית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201904,30/06/2003,כלל האוכלוסיה,שיקלי,שקלי,0,0,-0.04,-0.04,7.26,0.47,,0.18,2.53,3.89,11.3,1.28,2.16,1.95,-0.84,0.88,94.6,,,,513765347,03/05/2020
840,פסגות שיא פיצויים שקלית ללא מניות,מרכזית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201905,30/06/2003,כלל האוכלוסיה,שיקלי,שקלי,0,0,0,0,7.28,0.47,,0.33,2.87,4.12,10.53,1.35,2.02,1.92,-0.84,0.89,94.9,,0.14,,513765347,03/05/2020
840,פסגות שיא פיצויים שקלית ללא מניות,מרכזית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201906,30/06/2003,כלל האוכלוסיה,שיקלי,שקלי,0,0,0,0,7.32,0.47,,0.58,3.47,4.08,11.09,1.34,2.13,1.93,-0.84,0.98,95,,0,,513765347,03/05/2020
840,פסגות שיא פיצויים שקלית ללא מניות,מרכזית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201907,30/06/2003,כלל האוכלוסיה,שיקלי,שקלי,0,0.37,0,-0.37,7.05,0.47,,1.36,4.87,5.25,12.1,1.72,2.31,1.99,-0.84,1.12,94.8,,0.03,,513765347,03/05/2020
840,פסגות שיא פיצויים שקלית ללא מניות,מרכזית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201908,30/06/2003,כלל האוכלוסיה,שיקלי,שקלי,0,0.03,1.21,1.18,8.27,0.47,,0.71,5.62,6.35,11.36,2.07,2.18,1.93,-0.84,1.17,94.9,,0.03,,513765347,03/05/2020
840,פסגות שיא פיצויים שקלית ללא מניות,מרכזית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201909,30/06/2003,כלל האוכלוסיה,שיקלי,שקלי,0,0,0,0,8.31,0.47,,0.47,6.11,6.74,11.69,2.2,2.24,1.94,-0.72,1.23,95,,0.03,,513765347,03/05/2020
840,פסגות שיא פיצויים שקלית ללא מניות,מרכזית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201910,30/06/2003,כלל האוכלוסיה,שיקלי,שקלי,0,0.26,0,-0.26,8.08,0.47,,0.48,6.62,7.39,11.5,2.41,2.2,1.93,-0.72,1.27,94.8,,0.04,,513765347,03/05/2020
840,פסגות שיא פיצויים שקלית ללא מניות,מרכזית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201911,30/06/2003,כלל האוכלוסיה,שיקלי,שקלי,0,0.17,0,-0.17,7.94,0.47,,0.42,7.07,8.8,11.59,2.85,2.22,1.93,-0.72,1.31,94.7,,0.04,,513765347,03/05/2020
840,פסגות שיא פיצויים שקלית ללא מניות,מרכזית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201912,30/06/2003,כלל האוכלוסיה,שיקלי,שקלי,0,0.05,0,-0.05,7.91,0.47,,0.23,7.32,8.55,12.52,2.77,2.39,1.9,-0.72,1.39,95,,0.04,,513765347,03/05/2020
842,פסגות שיא פיצויים מדדית ללא מניות,מרכזית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201901,30/06/2003,כלל האוכלוסיה,מדד,מדד טווח ארוך,-0.04,0.14,0,-0.18,24.73,0.61,,1.17,1.17,4.51,6.52,1.48,1.27,2.55,-0.6,0.4,92.4,,,0.01,513765347,03/05/2020
842,פסגות שיא פיצויים מדדית ללא מניות,מרכזית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201902,30/06/2003,כלל האוכלוסיה,מדד,מדד טווח ארוך,0,0.18,-0.3,-0.48,24.46,0.61,,0.9,2.08,4.7,7.18,1.54,1.4,2.57,-0.6,0.5,92.4,,,0.01,513765347,03/05/2020
842,פסגות שיא פיצויים מדדית ללא מניות,מרכזית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201903,30/06/2003,כלל האוכלוסיה,מדד,מדד טווח ארוך,0.07,0.13,0,-0.06,24.56,0.61,,0.75,2.85,5.5,7.24,1.8,1.41,2.58,-0.6,0.57,92.4,,,0.01,513765347,03/05/2020
842,פסגות שיא פיצויים מדדית ללא מניות,מרכזית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201904,30/06/2003,כלל האוכלוסיה,מדד,מדד טווח ארוך,0,0.19,-0.69,-0.88,23.84,0.61,,0.72,3.59,5.33,7.46,1.75,1.45,2.58,-0.6,0.65,92.1,,,0.01,513765347,03/05/2020
842,פסגות שיא פיצויים מדדית ללא מניות,מרכזית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201905,30/06/2003,כלל האוכלוסיה,מדד,מדד טווח ארוך,0,0.28,-0.86,-1.14,22.72,0.61,,0.12,3.71,5.87,7.24,1.92,1.41,2.58,-0.6,0.64,91.9,,,0.01,513765347,03/05/2020
842,פסגות שיא פיצויים מדדית ללא מניות,מרכזית לפיצויים,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201906,30/06/2003,כלל האוכלוסיה,מדד,מדד טווח ארוך,0,0.03,0,-0.03,22.85,0.61,,0.79,4.53,6.03,8.29,1.97,1.61,2.59,-0.6,0.75,92,,,0.01,513765347,03/05/2020
