"   ","FUND_ID","FUND_NAME","FUND_CLASSIFICATION","CONTROLLING_CORPORATION","MANAGING_CORPORATION","REPORT_PERIOD","INCEPTION_DATE","TARGET_POPULATION","SPECIALIZATION","SUB_SPECIALIZATION","DEPOSITS","WITHDRAWLS","INTERNAL_TRANSFERS","NET_MONTHLY_DEPOSITS","TOTAL_ASSETS","AVG_ANNUAL_MANAGEMENT_FEE","AVG_DEPOSIT_FEE","MONTHLY_YIELD","YEAR_TO_DATE_YIELD","YIELD_TRAILING_3_YRS","YIELD_TRAILING_5_YRS","AVG_ANNUAL_YIELD_TRAILING_3YRS","AVG_ANNUAL_YIELD_TRAILING_5YRS","STANDARD_DEVIATION","ALPHA","SHARPE_RATIO","LIQUID_ASSETS_PERCENT","STOCK_MARKET_EXPOSURE","FOREIGN_EXPOSURE","FOREIGN_CURRENCY_EXPOSURE","MANAGING_CORPORATION_LEGAL_ID","CURRENT_DATE"
"1910","858","מגדל לתגמולים ולפיצויים מסלול שקלי טווח קצר","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201606","16/09/2003","כלל האוכלוסיה","שיקלי","שקלי טווח קצר","0.25","0.08","-1.80","-1.63","47.71","0.82","0.00","0.03","0.06","1.77","8.7","0.59","1.68","0.55","0","0.66","100","0","0","0","512237744","10/07/2018 08:31:51"
"1911","858","מגדל לתגמולים ולפיצויים מסלול שקלי טווח קצר","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201607","16/09/2003","כלל האוכלוסיה","שיקלי","שקלי טווח קצר","0.11","0.10","-0.93","-0.92","46.75","0.82","0.00","-0.01","0.05","1.63","8.17","0.54","1.58","0.53","-0.12","0.55","100","0","0","0","512237744","10/07/2018 08:31:51"
"1912","858","מגדל לתגמולים ולפיצויים מסלול שקלי טווח קצר","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201608","16/09/2003","כלל האוכלוסיה","שיקלי","שקלי טווח קצר","0.38","1.35","0.04","-0.93","45.79","0.82","0.00","0.02","0.07","1.56","7.32","0.52","1.42","0.44","-0.12","0.44","100","0","0","0","512237744","10/07/2018 08:31:51"
"1913","858","מגדל לתגמולים ולפיצויים מסלול שקלי טווח קצר","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201609","16/09/2003","כלל האוכלוסיה","שיקלי","שקלי טווח קצר","0.22","0.02","-1.07","-0.87","44.9","0.82","0.00","0.03","0.1","1.38","7.03","0.46","1.37","0.43","-0.12","0.42","100","0","0","0","512237744","10/07/2018 08:31:51"
"1914","858","מגדל לתגמולים ולפיצויים מסלול שקלי טווח קצר","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201610","16/09/2003","כלל האוכלוסיה","שיקלי","שקלי טווח קצר","0.52","0.01","0.07","0.58","45.46","0.82","0.00","0","0.1","1.25","6.59","0.41","1.28","0.41","-0.12","0.31","100","0","0","0","512237744","10/07/2018 08:31:51"
"1915","858","מגדל לתגמולים ולפיצויים מסלול שקלי טווח קצר","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201611","16/09/2003","כלל האוכלוסיה","שיקלי","שקלי טווח קצר","0.16","0.28","-0.99","-1.11","44.31","0.82","0.00","-0.02","0.08","1.12","6.2","0.37","1.21","0.4","-0.12","0.18","100","0","0","0","512237744","10/07/2018 08:31:51"
"1916","858","מגדל לתגמולים ולפיצויים מסלול שקלי טווח קצר","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201612","16/09/2003","כלל האוכלוסיה","שיקלי","שקלי טווח קצר","-0.04","0.14","-0.72","-0.90","43.39","0.82","0.00","0.02","0.1","1.08","5.82","0.36","1.14","0.38","-0.12","0.1","100","0","0","0","512237744","10/07/2018 08:31:51"
"1917","859","מגדל לתגמולים ולפיצויים מסלול אג""ח ממשלתי ישראלי","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201601","16/09/2003","כלל האוכלוסיה","אג""ח","אג""ח ממשלתי","0.25","0.71","-0.57","-1.03","139.25","0.71","0.00","0.68","0.68","9.94","23.38","3.21","4.29","2.72","-0.96","0.86","100","0","0","0","512237744","10/07/2018 08:31:51"
"1918","859","מגדל לתגמולים ולפיצויים מסלול אג""ח ממשלתי ישראלי","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201602","16/09/2003","כלל האוכלוסיה","אג""ח","אג""ח ממשלתי","0.18","0.88","-0.01","-0.71","139.61","0.71","0.00","0.83","1.52","10.41","24.26","3.36","4.44","2.73","-0.84","0.95","100","0","0","0","512237744","10/07/2018 08:31:51"
"1919","859","מגדל לתגמולים ולפיצויים מסלול אג""ח ממשלתי ישראלי","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201603","16/09/2003","כלל האוכלוסיה","אג""ח","אג""ח ממשלתי","1.11","0.51","-1.88","-1.28","137.8","0.71","0.00","-0.32","1.19","9.7","25.46","3.13","4.64","2.65","-0.84","0.96","100","0","0","0","512237744","10/07/2018 08:31:51"
"1920","859","מגדל לתגמולים ולפיצויים מסלול אג""ח ממשלתי ישראלי","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201604","16/09/2003","כלל האוכלוסיה","אג""ח","אג""ח ממשלתי","0.20","0.10","1.24","1.34","140","0.71","0.00","0.68","1.88","9.28","26","3","4.73","2.65","-0.72","1.03","100","0","0","0","512237744","10/07/2018 08:31:51"
"1921","859","מגדל לתגמולים ולפיצויים מסלול אג""ח ממשלתי ישראלי","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201605","16/09/2003","כלל האוכלוסיה","אג""ח","אג""ח ממשלתי","0.90","0.58","1.61","1.93","141.43","0.71","0.00","-0.29","1.58","8.59","24.27","2.79","4.44","2.65","-0.72","0.95","100","0","0","0","512237744","10/07/2018 08:31:51"
"1922","859","מגדל לתגמולים ולפיצויים מסלול אג""ח ממשלתי ישראלי","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201606","16/09/2003","כלל האוכלוסיה","אג""ח","אג""ח ממשלתי","0.69","0.36","0.31","0.64","143.17","0.71","0.00","0.84","2.44","9.82","24.98","3.17","4.56","2.65","-0.72","1.03","100","0","0","0","512237744","10/07/2018 08:31:51"
"1923","859","מגדל לתגמולים ולפיצויים מסלול אג""ח ממשלתי ישראלי","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201607","16/09/2003","כלל האוכלוסיה","אג""ח","אג""ח ממשלתי","0.24","0.55","-0.02","-0.33","143.22","0.71","0.00","0.34","2.79","9.47","24.32","3.06","4.45","2.64","-0.72","1.04","100","0","0","0","512237744","10/07/2018 08:31:51"
"1924","859","מגדל לתגמולים ולפיצויים מסלול אג""ח ממשלתי ישראלי","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201608","16/09/2003","כלל האוכלוסיה","אג""ח","אג""ח ממשלתי","0.43","1.04","-1.83","-2.44","140.12","0.71","0.00","-0.41","2.36","9.74","20.93","3.15","3.87","2.5","-0.72","0.91","100","0","0","0","512237744","10/07/2018 08:31:51"
"1925","859","מגדל לתגמולים ולפיצויים מסלול אג""ח ממשלתי ישראלי","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201609","16/09/2003","כלל האוכלוסיה","אג""ח","אג""ח ממשלתי","0.35","0.41","0.05","-0.01","139.52","0.71","0.00","-0.36","2","8.32","20.02","2.7","3.72","2.52","-0.84","0.84","100","0","0","0","512237744","10/07/2018 08:31:51"
"1926","859","מגדל לתגמולים ולפיצויים מסלול אג""ח ממשלתי ישראלי","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201610","16/09/2003","כלל האוכלוסיה","אג""ח","אג""ח ממשלתי","0.18","0.19","0.99","0.98","140.17","0.71","0.00","-0.18","1.81","7.44","18.79","2.42","3.5","2.52","-0.84","0.78","100","0","0","0","512237744","10/07/2018 08:31:51"
"1927","859","מגדל לתגמולים ולפיצויים מסלול אג""ח ממשלתי ישראלי","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201611","16/09/2003","כלל האוכלוסיה","אג""ח","אג""ח ממשלתי","0.26","0.13","-0.18","-0.05","138.35","0.71","0.00","-1.2","0.59","5.38","17.54","1.76","3.28","2.6","-0.96","0.59","100","0","0","0","512237744","10/07/2018 08:31:51"
"1928","859","מגדל לתגמולים ולפיצויים מסלול אג""ח ממשלתי ישראלי","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201612","16/09/2003","כלל האוכלוסיה","אג""ח","אג""ח ממשלתי","0.41","0.35","-3.31","-3.25","135.43","0.71","0.00","0.31","0.9","6.11","16.74","2","3.14","2.58","-0.96","0.59","100","0","0","0","512237744","10/07/2018 08:31:51"
"1929","860","מגדל לתגמולים ולפיצויים מסלול צמוד מדד","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201601","16/09/2003","כלל האוכלוסיה","מדד","מדד","0.17","0.09","-0.95","-0.87","34.39","0.75","0.00","0.08","0.08","6.7","17.95","2.19","3.36","2.95","-0.48","0.43","90.7","0","0","0.14","512237744","10/07/2018 08:31:51"
"1930","860","מגדל לתגמולים ולפיצויים מסלול צמוד מדד","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201602","16/09/2003","כלל האוכלוסיה","מדד","מדד","0.11","0.23","-0.76","-0.88","33.7","0.75","0.00","0.64","0.72","6.9","18.07","2.25","3.38","2.95","-0.48","0.48","90.5","0","0","0.14","512237744","10/07/2018 08:31:51"
"1931","860","מגדל לתגמולים ולפיצויים מסלול צמוד מדד","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201603","16/09/2003","כלל האוכלוסיה","מדד","מדד","0.11","0.03","-0.21","-0.13","33.64","0.75","0.00","0.25","0.97","6.83","19.7","2.23","3.66","2.89","-0.48","0.55","91.1","0","0","0.14","512237744","10/07/2018 08:31:51"
"1932","860","מגדל לתגמולים ולפיצויים מסלול צמוד מדד","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201604","16/09/2003","כלל האוכלוסיה","מדד","מדד","0.05","0.14","-0.21","-0.30","33.63","0.75","0.00","0.96","1.94","6.73","20.47","2.19","3.79","2.9","-0.48","0.64","91","0","0","0.14","512237744","10/07/2018 08:31:51"
"1933","860","מגדל לתגמולים ולפיצויים מסלול צמוד מדד","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201605","16/09/2003","כלל האוכלוסיה","מדד","מדד","0.15","0.10","-0.40","-0.35","33.17","0.75","0.00","-0.27","1.67","5.93","19.52","1.94","3.63","2.91","-0.36","0.59","90.8","0","0","0.14","512237744","10/07/2018 08:31:51"
"1934","860","מגדל לתגמולים ולפיצויים מסלול צמוד מדד","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201606","16/09/2003","כלל האוכלוסיה","מדד","מדד","0.10","0.08","1.26","1.28","34.62","0.75","0.00","0.56","2.24","7.02","20.15","2.29","3.74","2.91","-0.36","0.65","91.3","0","0","0.14","512237744","10/07/2018 08:31:51"
"1935","860","מגדל לתגמולים ולפיצויים מסלול צמוד מדד","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201607","16/09/2003","כלל האוכלוסיה","מדד","מדד","0.11","0.08","0.81","0.84","35.62","0.75","0.00","0.52","2.77","6.29","20.07","2.05","3.73","2.91","-0.36","0.69","91.5","0","0","0.1","512237744","10/07/2018 08:31:51"
"1936","860","מגדל לתגמולים ולפיצויים מסלול צמוד מדד","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201608","16/09/2003","כלל האוכלוסיה","מדד","מדד","0.12","0.21","-0.08","-0.17","35.37","0.75","0.00","-0.17","2.59","7.04","19.23","2.29","3.58","2.92","-0.36","0.65","91.5","0","0","0.08","512237744","10/07/2018 08:31:51"
"1937","860","מגדל לתגמולים ולפיצויים מסלול צמוד מדד","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201609","16/09/2003","כלל האוכלוסיה","מדד","מדד","0.11","0.08","-0.23","-0.20","34.85","0.75","0.00","-0.87","1.7","4.7","18.26","1.54","3.41","2.96","-0.36","0.54","91.1","0","0","0.09","512237744","10/07/2018 08:31:51"
"1938","860","מגדל לתגמולים ולפיצויים מסלול צמוד מדד","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201610","16/09/2003","כלל האוכלוסיה","מדד","מדד","0.09","0.03","0.00","0.06","34.93","0.75","0.00","0.12","1.82","4.16","17.37","1.37","3.26","2.95","-0.36","0.53","91.2","0","0","0.09","512237744","10/07/2018 08:31:51"
"1939","860","מגדל לתגמולים ולפיצויים מסלול צמוד מדד","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201611","16/09/2003","כלל האוכלוסיה","מדד","מדד","0.12","0.03","-1.01","-0.92","33.82","0.75","0.00","-0.47","1.34","2.61","17.4","0.86","3.26","2.95","-0.36","0.49","90.9","0","0","0.09","512237744","10/07/2018 08:31:51"
"1940","860","מגדל לתגמולים ולפיצויים מסלול צמוד מדד","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201612","16/09/2003","כלל האוכלוסיה","מדד","מדד","0.20","0.51","-0.02","-0.33","33.45","0.75","0.00","-0.07","1.27","3.15","16.32","1.04","3.07","2.94","-0.36","0.45","90.8","0","0","0.06","512237744","10/07/2018 08:31:51"
"1941","862","מגדל לתגמולים ולפיצויים מסלול חו""ל","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201601","16/09/2003","כלל האוכלוסיה","ללא סיווג","חו""ל","0.17","0.13","-0.10","-0.06","3.2","0.91","0.00","-0.5","-0.5","5.62","23.54","1.84","4.32","6.43","-0.36","0.35","97.7","1","2.73","2.97","512237744","10/07/2018 08:31:51"
"1942","862","מגדל לתגמולים ולפיצויים מסלול חו""ל","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201602","16/09/2003","כלל האוכלוסיה","ללא סיווג","חו""ל","0.01","0.00","0.03","0.04","3.19","0.91","0.00","-1.47","-1.96","4.8","23.38","1.58","4.29","6.43","-0.48","0.28","97.9","0.98","2.85","2.99","512237744","10/07/2018 08:31:51"
"1943","862","מגדל לתגמולים ולפיצויים מסלול חו""ל","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201603","16/09/2003","כלל האוכלוסיה","ללא סיווג","חו""ל","0.01","0.00","-0.01","0.00","3.19","0.91","0.00","-0.02","-1.98","5.51","27.38","1.8","4.96","6.23","-0.72","0.34","97.8","0.97","2.91","3.07","512237744","10/07/2018 08:31:51"
"1944","862","מגדל לתגמולים ולפיצויים מסלול חו""ל","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201604","16/09/2003","כלל האוכלוסיה","ללא סיווג","חו""ל","0.10","0.03","-0.03","0.04","3.26","0.91","0.00","1.06","-0.94","6.55","28.5","2.14","5.14","6.24","-0.6","0.4","97.6","0.94","2.9","3.15","512237744","10/07/2018 08:31:51"
"1945","862","מגדל לתגמולים ולפיצויים מסלול חו""ל","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201605","16/09/2003","כלל האוכלוסיה","ללא סיווג","חו""ל","0.00","0.00","-1.21","-1.21","2.11","0.91","0.00","1.75","0.79","5.11","30.31","1.68","5.44","6.27","-0.48","0.48","97.5","0.62","1.91","2.02","512237744","10/07/2018 08:31:51"
"1946","862","מגדל לתגמולים ולפיצויים מסלול חו""ל","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201606","16/09/2003","כלל האוכלוסיה","ללא סיווג","חו""ל","0.01","0.00","0.04","0.05","2.16","0.91","0.00","-0.23","0.56","10","31.02","3.23","5.55","6.25","-0.6","0.48","97.6","0.6","1.92","2.09","512237744","10/07/2018 08:31:51"
"1947","862","מגדל לתגמולים ולפיצויים מסלול חו""ל","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201607","16/09/2003","כלל האוכלוסיה","ללא סיווג","חו""ל","0.00","0.00","0.00","0.00","2.18","0.91","0.00","0.99","1.55","10.39","31.73","3.35","5.67","6.25","-0.72","0.53","97.5","0.63","1.96","2.11","512237744","10/07/2018 08:31:51"
"1948","862","מגדל לתגמולים ולפיצויים מסלול חו""ל","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201608","16/09/2003","כלל האוכלוסיה","ללא סיווג","חו""ל","0.00","0.00","0.03","0.03","2.2","0.91","0.00","-0.7","0.84","8.95","29.2","2.9","5.26","6.27","-0.72","0.46","97.6","0.64","1.98","2.07","512237744","10/07/2018 08:31:51"
"1949","862","מגדל לתגמולים ולפיצויים מסלול חו""ל","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201609","16/09/2003","כלל האוכלוסיה","ללא סיווג","חו""ל","0.00","0.03","-0.06","-0.09","2.09","0.91","0.00","-0.63","0.21","8.22","27.26","2.67","4.94","6.28","-1.32","0.41","97.5","0.61","1.88","2.01","512237744","10/07/2018 08:31:51"
"1950","862","מגדל לתגמולים ולפיצויים מסלול חו""ל","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201610","16/09/2003","כלל האוכלוסיה","ללא סיווג","חו""ל","0.00","0.01","0.03","0.02","2.12","0.91","0.00","1.15","1.36","7.59","28.12","2.47","5.08","6.29","-0.48","0.46","97.4","0.62","1.91","2.06","512237744","10/07/2018 08:31:51"
"1951","862","מגדל לתגמולים ולפיצויים מסלול חו""ל","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201611","16/09/2003","כלל האוכלוסיה","ללא סיווג","חו""ל","0.00","0.00","0.00","0.00","2.1","0.91","0.00","-1.12","0.22","5.65","22.61","1.85","4.16","6.19","-0.84","0.34","97.5","0.61","1.89","2.04","512237744","10/07/2018 08:31:51"
"1952","862","מגדל לתגמולים ולפיצויים מסלול חו""ל","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201612","16/09/2003","כלל האוכלוסיה","ללא סיווג","חו""ל","0.05","0.00","0.00","0.05","2.16","0.91","0.00","0.72","0.95","7.28","22.7","2.37","4.18","6.19","-0.6","0.37","97.8","0.65","1.88","2.06","512237744","10/07/2018 08:31:51"
"1953","863","מגדל לתגמולים ולפיצויים מסלול מניות","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201601","16/09/2003","כלל האוכלוסיה","מניות","מניות ","0.08","0.12","-0.32","-0.36","21.7","0.71","0.00","-3.56","-3.56","26.46","17.59","8.14","3.29","11.18","2.28","0.26","93.8","20.87","12.62","5.15","512237744","10/07/2018 08:31:51"
"1954","863","מגדל לתגמולים ולפיצויים מסלול מניות","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201602","16/09/2003","כלל האוכלוסיה","מניות","מניות ","0.04","0.07","-0.23","-0.26","20.93","0.71","0.00","-2.3","-5.78","20.43","16.37","6.39","3.08","11.22","2.52","0.19","93.9","20.12","12.21","4.52","512237744","10/07/2018 08:31:51"
"1955","863","מגדל לתגמולים ולפיצויים מסלול מניות","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201603","16/09/2003","כלל האוכלוסיה","מניות","מניות ","0.04","0.04","0.43","0.43","22.01","0.71","0.00","3.21","-2.75","22.22","19.11","6.92","3.56","11.3","2.64","0.28","93.5","20.65","12.55","5.03","512237744","10/07/2018 08:31:51"
"1956","863","מגדל לתגמולים ולפיצויים מסלול מניות","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201604","16/09/2003","כלל האוכלוסיה","מניות","מניות ","0.04","0.00","0.36","0.40","22.75","0.71","0.00","1.6","-1.2","24.02","22.7","7.44","4.18","11.28","3.36","0.34","93.9","21.41","13.09","5.02","512237744","10/07/2018 08:31:51"
"1957","863","מגדל לתגמולים ולפיצויים מסלול מניות","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201605","16/09/2003","כלל האוכלוסיה","מניות","מניות ","0.07","0.10","0.07","0.04","22.95","0.71","0.00","0.77","-0.44","20.88","29.06","6.52","5.23","11.09","3.6","0.41","94.1","22.01","13.53","5.55","512237744","10/07/2018 08:31:51"
"1958","863","מגדל לתגמולים ולפיצויים מסלול מניות","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201606","16/09/2003","כלל האוכלוסיה","מניות","מניות ","0.26","0.01","0.14","0.39","22.92","0.71","0.00","-1.78","-2.21","23.17","31.71","7.19","5.66","10.97","3.96","0.39","94.1","22.02","13.55","5.83","512237744","10/07/2018 08:31:51"
"1959","863","מגדל לתגמולים ולפיצויים מסלול מניות","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201607","16/09/2003","כלל האוכלוסיה","מניות","מניות ","0.51","0.03","-0.57","-0.09","23.77","0.71","0.00","4.19","1.89","24.26","38.47","7.51","6.73","11.07","3.96","0.52","94.1","22.71","13.98","5.98","512237744","10/07/2018 08:31:51"
"1960","863","מגדל לתגמולים ולפיצויים מסלול מניות","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201608","16/09/2003","כלל האוכלוסיה","מניות","מניות ","0.06","0.01","0.45","0.50","24.33","0.71","0.00","0.37","2.27","26.14","52.28","8.05","8.77","10.23","3.96","0.65","94","23.25","14.22","6.02","512237744","10/07/2018 08:31:51"
"1961","863","מגדל לתגמולים ולפיצויים מסלול מניות","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201609","16/09/2003","כלל האוכלוסיה","מניות","מניות ","0.06","0.09","1.14","1.11","25.26","0.71","0.00","-0.73","1.52","20.08","58.22","6.29","9.61","9.98","4.44","0.68","94.2","23.9","14.84","6.29","512237744","10/07/2018 08:31:51"
"1962","863","מגדל לתגמולים ולפיצויים מסלול מניות","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201610","16/09/2003","כלל האוכלוסיה","מניות","מניות ","0.04","0.06","0.01","-0.01","25.28","0.71","0.00","0.16","1.68","17.23","48.29","5.44","8.2","9.59","4.44","0.62","94.4","24.3","15.02","6.32","512237744","10/07/2018 08:31:51"
"1963","863","מגדל לתגמולים ולפיצויים מסלול מניות","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201611","16/09/2003","כלל האוכלוסיה","מניות","מניות ","0.10","0.15","-0.25","-0.30","25.49","0.71","0.00","2.03","3.75","15.47","54.8","4.91","9.13","9.51","4.32","0.72","94.2","25.04","15.48","6.52","512237744","10/07/2018 08:31:51"
"1964","863","מגדל לתגמולים ולפיצויים מסלול מניות","תגמולים ואישית לפיצויים","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201612","16/09/2003","כלל האוכלוסיה","מניות","מניות ","0.12","0.05","0.25","0.32","26.25","0.71","0.00","1.68","5.49","16.09","57.98","5.1","9.58","9.51","4.44","0.77","94.4","25.14","15.62","6.58","512237744","10/07/2018 08:31:51"
"1965","864","מגדל השתלמות מסלול שקלי טווח קצר ","קרנות השתלמות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201601","16/09/2003","כלל האוכלוסיה","שיקלי","שקלי טווח קצר","1.74","1.81","6.96","6.89","216.49","0.83","","0.01","0.01","2.64","9.59","0.87","1.85","0.57","-0.12","0.58","100","0","0","0","512237744","10/07/2018 08:31:51"
"1966","864","מגדל השתלמות מסלול שקלי טווח קצר ","קרנות השתלמות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201602","16/09/2003","כלל האוכלוסיה","שיקלי","שקלי טווח קצר","1.26","1.82","3.90","3.34","219.71","0.83","","0.01","0.02","2.48","9.55","0.82","1.84","0.58","-0.12","0.62","100","0","0","0","512237744","10/07/2018 08:31:51"
"1967","864","מגדל השתלמות מסלול שקלי טווח קצר ","קרנות השתלמות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","201603","16/09/2003","כלל האוכלוסיה","שיקלי","שקלי טווח קצר","1.68","2.41","-0.76","-1.49","218.08","0.83","","0.01","0.03","2.36","9.74","0.78","1.88","0.56","0","0.79","100","0","0","0","512237744","10/07/2018 08:31:51"
